Gene	Num_sgRNAs	RRA_Score_Neg	PValue_Neg	FDR_Neg	Rank_Neg	neg|goodsgrna	LFC_Neg	RRA_Score_Pos	PValue_Pos	FDR_Pos	Rank_Pos	pos|goodsgrna	LFC_Pos	FDR	Direction	logFC	RRA_Score	Significance
NonTargeting_6	1	0.49983	0.49986	0.999995	323	0	0.060676	0.50017	0.50017	0.913427	541	0	0.060676	0.913427	enriched	0.060676	0.50017	not_significant
NonTargeting_480	1	0.50017	0.50017	0.999995	324	0	0.057123	0.49983	0.49986	0.913427	540	0	0.057123	0.913427	enriched	0.057123	0.49983	not_significant
NonTargeting_203	1	0.5019	0.50205	0.999995	325	0	0.06464	0.4981	0.49797	0.913427	539	0	0.06464	0.913427	enriched	0.06464	0.4981	not_significant
NonTargeting_81	1	0.50431	0.50443	0.999995	326	0	0.073941	0.49569	0.49541	0.913427	538	0	0.073941	0.913427	enriched	0.073941	0.49569	not_significant
NonTargeting_20	1	0.50534	0.50541	0.999995	327	0	0.068431	0.49466	0.49442	0.913427	537	0	0.068431	0.913427	enriched	0.068431	0.49466	not_significant
NonTargeting_26	1	0.50845	0.50856	0.999995	328	0	0.070349	0.49155	0.49143	0.913427	536	0	0.070349	0.913427	enriched	0.070349	0.49155	not_significant
NonTargeting_136	1	0.51052	0.51046	0.999995	329	0	0.0816	0.48948	0.48932	0.913427	535	0	0.0816	0.913427	enriched	0.0816	0.48948	not_significant
NonTargeting_312	1	0.5119	0.51188	0.999995	330	0	0.076848	0.4881	0.48808	0.913427	534	0	0.076848	0.913427	enriched	0.076848	0.4881	not_significant
TAS2R35	6	0.51276	0.6677	0.999995	331	2	-0.015267	0.65482	0.79241	0.950888	671	2	-0.015267	0.950888	enriched	-0.015267	0.65482	not_significant
CACNA7A	6	0.51322	0.66803	0.999995	332	2	0.14172	0.63252	0.77895	0.948221	642	2	0.14172	0.948221	enriched	0.14172	0.63252	not_significant
NonTargeting_146	1	0.51328	0.51311	0.999995	333	0	0.078182	0.48672	0.48668	0.913427	533	0	0.078182	0.913427	enriched	0.078182	0.48672	not_significant
NonTargeting_77	1	0.51534	0.51512	0.999995	334	0	0.081788	0.48466	0.48469	0.913427	532	0	0.081788	0.913427	enriched	0.081788	0.48466	not_significant
NonTargeting_467	1	0.51845	0.51821	0.999995	335	0	0.078568	0.48155	0.48152	0.913427	530	0	0.078568	0.913427	enriched	0.078568	0.48155	not_significant
NonTargeting_118	1	0.52155	0.52156	0.999995	336	0	0.083985	0.47845	0.47861	0.913427	528	0	0.083985	0.913427	enriched	0.083985	0.47845	not_significant
NonTargeting_404	1	0.52259	0.52263	0.999995	337	0	0.085686	0.47741	0.47756	0.913427	527	0	0.085686	0.913427	enriched	0.085686	0.47741	not_significant
NonTargeting_124	1	0.52293	0.523	0.999995	338	0	0.092894	0.47707	0.47719	0.913427	526	0	0.092894	0.913427	enriched	0.092894	0.47707	not_significant
NonTargeting_414	1	0.52466	0.52476	0.999995	339	0	0.097747	0.47534	0.47542	0.913427	525	0	0.097747	0.913427	enriched	0.097747	0.47534	not_significant
NonTargeting_251	1	0.525	0.52514	0.999995	340	0	0.10217	0.475	0.47501	0.913427	524	0	0.10217	0.913427	enriched	0.10217	0.475	not_significant
OR17A2	6	0.52506	0.67672	0.999995	341	2	0.22116	0.16068	0.35652	0.901476	225	4	0.22116	0.901476	enriched	0.22116	0.16068	not_significant
NonTargeting_15	1	0.52534	0.52548	0.999995	342	0	0.088595	0.47466	0.47468	0.913427	523	0	0.088595	0.913427	enriched	0.088595	0.47466	not_significant
NonTargeting_224	1	0.52569	0.52584	0.999995	343	0	0.088256	0.47431	0.47412	0.913427	522	0	0.088256	0.913427	enriched	0.088256	0.47431	not_significant
NonTargeting_47	1	0.52638	0.5265	0.999995	344	0	0.099127	0.47362	0.47337	0.913427	521	0	0.099127	0.913427	enriched	0.099127	0.47362	not_significant
NonTargeting_167	1	0.52707	0.52711	0.999995	345	0	0.095298	0.47293	0.47276	0.913427	520	0	0.095298	0.913427	enriched	0.095298	0.47293	not_significant
NonTargeting_464	1	0.52776	0.5276	0.999995	346	0	0.10227	0.47224	0.47205	0.913427	519	0	0.10227	0.913427	enriched	0.10227	0.47224	not_significant
NonTargeting_476	1	0.52983	0.52983	0.999995	347	0	0.099864	0.47017	0.46999	0.913427	518	0	0.099864	0.913427	enriched	0.099864	0.47017	not_significant
NonTargeting_49	1	0.53086	0.53091	0.999995	348	0	0.10734	0.46914	0.46886	0.913427	517	0	0.10734	0.913427	enriched	0.10734	0.46914	not_significant
NonTargeting_373	1	0.53121	0.53121	0.999995	349	0	0.10251	0.46879	0.4685	0.913427	516	0	0.10251	0.913427	enriched	0.10251	0.46879	not_significant
NonTargeting_75	1	0.5319	0.53195	0.999995	350	0	0.096187	0.4681	0.46783	0.913427	515	0	0.096187	0.913427	enriched	0.096187	0.4681	not_significant
NonTargeting_103	1	0.53224	0.5322	0.999995	351	0	0.096083	0.46776	0.4675	0.913427	514	0	0.096083	0.913427	enriched	0.096083	0.46776	not_significant
KDR	6	0.53601	0.685	0.999995	352	2	0.27781	0.097824	0.24757	0.862729	163	3	0.27781	0.862729	enriched	0.27781	0.097824	not_significant
NonTargeting_117	1	0.53672	0.53655	0.999995	353	0	0.10401	0.46328	0.46331	0.913427	513	0	0.10401	0.913427	enriched	0.10401	0.46328	not_significant
NonTargeting_309	1	0.53707	0.53692	0.999995	354	0	0.10823	0.46293	0.46298	0.913427	512	0	0.10823	0.913427	enriched	0.10823	0.46293	not_significant
NonTargeting_145	1	0.53741	0.53718	0.999995	355	0	0.11159	0.46259	0.46262	0.913427	511	0	0.11159	0.913427	enriched	0.11159	0.46259	not_significant
TAS2R1	6	0.53756	0.68623	0.999995	356	2	-0.00096268	0.95326	0.9534	0.999995	789	1	-0.00096268	0.999995	enriched	-0.00096268	0.95326	not_significant
NonTargeting_33	1	0.53948	0.53929	0.999995	357	0	0.1095	0.46052	0.46058	0.913427	509	0	0.1095	0.913427	enriched	0.1095	0.46052	not_significant
NonTargeting_236	1	0.54017	0.54018	0.999995	358	0	0.11408	0.45983	0.45988	0.913427	508	0	0.11408	0.913427	enriched	0.11408	0.45983	not_significant
NonTargeting_216	1	0.54155	0.54156	0.999995	359	0	0.11937	0.45845	0.45841	0.913427	507	0	0.11937	0.913427	enriched	0.11937	0.45845	not_significant
NonTargeting_387	1	0.54259	0.54258	0.999995	360	0	0.11528	0.45741	0.45758	0.913427	505	0	0.11528	0.913427	enriched	0.11528	0.45741	not_significant
NonTargeting_41	1	0.54328	0.54332	0.999995	361	0	0.12556	0.45672	0.4569	0.913427	504	0	0.12556	0.913427	enriched	0.12556	0.45672	not_significant
CACNA2A	6	0.54454	0.69155	0.999995	362	2	0.095524	0.4556	0.67387	0.913427	502	2	0.095524	0.913427	enriched	0.095524	0.4556	not_significant
NonTargeting_269	1	0.54741	0.54776	0.999995	363	0	0.12845	0.45259	0.45269	0.913427	501	0	0.12845	0.913427	enriched	0.12845	0.45259	not_significant
HEY1	6	0.54762	0.69396	0.999995	364	2	0.079948	0.083602	0.22057	0.862729	140	3	0.079948	0.862729	enriched	0.079948	0.083602	not_significant
NonTargeting_71	1	0.54845	0.54868	0.999995	365	0	0.12628	0.45155	0.45157	0.913427	499	0	0.12628	0.913427	enriched	0.12628	0.45155	not_significant
NonTargeting_316	1	0.54983	0.5501	0.999995	366	0	0.11881	0.45017	0.45024	0.913427	498	0	0.11881	0.913427	enriched	0.11881	0.45017	not_significant
NonTargeting_11	1	0.55017	0.55041	0.999995	367	0	0.12792	0.44983	0.44991	0.913427	496	0	0.12792	0.913427	enriched	0.12792	0.44983	not_significant
HGF	6	0.5507	0.6963	0.999995	368	2	0.072273	0.27208	0.4902	0.913427	332	2	0.072273	0.913427	enriched	0.072273	0.27208	not_significant
NonTargeting_262	1	0.55086	0.55107	0.999995	369	0	0.11832	0.44914	0.44925	0.913427	494	0	0.11832	0.913427	enriched	0.11832	0.44914	not_significant
JAG2	6	0.55146	0.69691	0.999995	370	2	0.061911	0.2742	0.49241	0.913427	334	2	0.061911	0.913427	enriched	0.061911	0.2742	not_significant
DRD4	6	0.55223	0.69751	0.999995	371	2	0.25457	0.11537	0.27913	0.885095	183	4	0.25457	0.885095	enriched	0.25457	0.11537	not_significant
NonTargeting_329	1	0.55224	0.55275	0.999995	372	0	0.13418	0.44776	0.44784	0.913427	493	0	0.13418	0.913427	enriched	0.13418	0.44776	not_significant
NonTargeting_255	1	0.55259	0.55304	0.999995	373	0	0.13357	0.44741	0.44752	0.913427	492	0	0.13357	0.913427	enriched	0.13357	0.44741	not_significant
NOS3	6	0.553	0.6981	0.999995	374	2	0.24206	0.13786	0.31797	0.886569	203	3	0.24206	0.886569	enriched	0.24206	0.13786	not_significant
NonTargeting_115	1	0.55431	0.55491	0.999995	375	0	0.12867	0.44569	0.44572	0.913427	489	0	0.12867	0.913427	enriched	0.12867	0.44569	not_significant
NonTargeting_58	1	0.55672	0.55729	0.999995	376	0	0.14133	0.44328	0.44353	0.913427	487	0	0.14133	0.913427	enriched	0.14133	0.44328	not_significant
TAS2R31	6	0.55834	0.70213	0.999995	377	2	0.2247	0.31746	0.53689	0.913427	380	3	0.2247	0.913427	enriched	0.2247	0.31746	not_significant
NonTargeting_244	1	0.55914	0.55997	0.999995	378	0	0.12138	0.44086	0.44101	0.913427	486	0	0.12138	0.913427	enriched	0.12138	0.44086	not_significant
CCNE1	6	0.55987	0.70321	0.999995	379	2	0.50658	0.0081283	0.033998	0.633204	37	4	0.50658	0.633204	enriched	0.50658	0.0081283	not_significant
NonTargeting_494	1	0.56017	0.56101	0.999995	380	0	0.12889	0.43983	0.44001	0.913427	484	0	0.12889	0.913427	enriched	0.12889	0.43983	not_significant
NonTargeting_133	1	0.5619	0.56286	0.999995	381	0	0.12443	0.4381	0.43849	0.913427	483	0	0.12443	0.913427	enriched	0.12443	0.4381	not_significant
NonTargeting_462	1	0.56224	0.56324	0.999995	382	0	0.12999	0.43776	0.4382	0.913427	482	0	0.12999	0.913427	enriched	0.12999	0.43776	not_significant
VCAM1	6	0.56367	0.70603	0.999995	383	2	0.13047	0.46104	0.67907	0.913427	510	3	0.13047	0.913427	enriched	0.13047	0.46104	not_significant
NonTargeting_18	1	0.56431	0.56545	0.999995	384	0	0.14198	0.43569	0.43609	0.913427	480	0	0.14198	0.913427	enriched	0.14198	0.43569	not_significant
NonTargeting_333	1	0.56741	0.56836	0.999995	385	0	0.13526	0.43259	0.43274	0.913427	479	0	0.13526	0.913427	enriched	0.13526	0.43259	not_significant
GRIA1	6	0.5682	0.70951	0.999995	386	2	0.12688	0.23205	0.44773	0.913427	296	2	0.12688	0.913427	enriched	0.12688	0.23205	not_significant
NonTargeting_59	1	0.56879	0.56975	0.999995	387	0	0.13742	0.43121	0.43137	0.913427	478	0	0.13742	0.913427	enriched	0.13742	0.43121	not_significant
NonTargeting_368	1	0.56914	0.57002	0.999995	388	0	0.13432	0.43086	0.43103	0.913427	477	0	0.13432	0.913427	enriched	0.13432	0.43086	not_significant
NonTargeting_458	1	0.56983	0.5707	0.999995	389	0	0.15648	0.43017	0.43024	0.913427	476	0	0.15648	0.913427	enriched	0.15648	0.43017	not_significant
NonTargeting_54	1	0.57052	0.57133	0.999995	390	0	0.1435	0.42948	0.4296	0.913427	475	0	0.1435	0.913427	enriched	0.1435	0.42948	not_significant
NonTargeting_198	1	0.57121	0.57197	0.999995	391	0	0.14433	0.42879	0.42888	0.913427	473	0	0.14433	0.913427	enriched	0.14433	0.42879	not_significant
NonTargeting_408	1	0.5719	0.57263	0.999995	392	0	0.12969	0.4281	0.42827	0.913427	472	0	0.12969	0.913427	enriched	0.12969	0.4281	not_significant
GRIK3	6	0.57272	0.71294	0.999995	393	2	-0.021956	0.64128	0.78443	0.948874	654	1	-0.021956	0.948874	enriched	-0.021956	0.64128	not_significant
NonTargeting_192	1	0.57293	0.57364	0.999995	394	0	0.13893	0.42707	0.42738	0.913427	471	0	0.13893	0.913427	enriched	0.13893	0.42707	not_significant
CLDN5	6	0.57347	0.71357	0.999995	395	2	0.24756	0.10422	0.2592	0.87072	170	4	0.24756	0.87072	enriched	0.24756	0.10422	not_significant
NonTargeting_23	1	0.57362	0.57437	0.999995	396	0	0.13426	0.42638	0.42664	0.913427	470	0	0.13426	0.913427	enriched	0.13426	0.42638	not_significant
NonTargeting_344	1	0.575	0.5757	0.999995	397	0	0.14131	0.425	0.4253	0.913427	469	0	0.14131	0.913427	enriched	0.14131	0.425	not_significant
NonTargeting_440	1	0.57534	0.57604	0.999995	398	0	0.13366	0.42466	0.42497	0.913427	468	0	0.13366	0.913427	enriched	0.13366	0.42466	not_significant
NonTargeting_268	1	0.57741	0.57809	0.999995	399	0	0.14891	0.42259	0.42293	0.913427	466	0	0.14891	0.913427	enriched	0.14891	0.42259	not_significant
KCNK6	6	0.57945	0.7184	0.999995	400	2	-0.15775	0.85643	0.89718	0.999995	779	1	-0.15775	0.999995	enriched	-0.15775	0.85643	not_significant
NonTargeting_183	1	0.57948	0.58054	0.999995	401	0	0.16603	0.42052	0.42093	0.913427	464	0	0.16603	0.913427	enriched	0.16603	0.42052	not_significant
KCNJ7	6	0.5802	0.71894	0.999995	402	2	0.062157	0.4038	0.62236	0.913427	454	3	0.062157	0.913427	enriched	0.062157	0.4038	not_significant
GABBR1	6	0.58094	0.71963	0.999995	403	2	0.15449	0.22904	0.44449	0.913427	293	3	0.15449	0.913427	enriched	0.15449	0.22904	not_significant
NonTargeting_39	1	0.58121	0.58225	0.999995	404	0	0.13714	0.41879	0.41906	0.913427	462	0	0.13714	0.913427	enriched	0.13714	0.41879	not_significant
NonTargeting_1	1	0.58259	0.58372	0.999995	405	0	0.16111	0.41741	0.41769	0.913427	461	0	0.16111	0.913427	enriched	0.16111	0.41741	not_significant
NonTargeting_253	1	0.58293	0.58408	0.999995	406	0	0.16172	0.41707	0.41738	0.913427	460	0	0.16172	0.913427	enriched	0.16172	0.41707	not_significant
NonTargeting_465	1	0.5881	0.58917	0.999995	407	0	0.16416	0.4119	0.41218	0.913427	459	0	0.16416	0.913427	enriched	0.16416	0.4119	not_significant
CHRNB2	6	0.58909	0.72615	0.999995	408	2	0.16033	0.19988	0.41383	0.913427	271	3	0.16033	0.913427	enriched	0.16033	0.19988	not_significant
NonTargeting_12	1	0.59155	0.59265	0.999995	409	0	0.16622	0.40845	0.40849	0.913427	458	0	0.16622	0.913427	enriched	0.16622	0.40845	not_significant
NonTargeting_443	1	0.59259	0.59378	0.999995	410	0	0.15828	0.40741	0.40756	0.913427	457	0	0.15828	0.913427	enriched	0.15828	0.40741	not_significant
NonTargeting_8	1	0.59603	0.5973	0.999995	411	0	0.16927	0.40397	0.40399	0.909732	455	1	0.16927	0.909732	enriched	0.16927	0.40397	not_significant
NonTargeting_260	1	0.59707	0.59843	0.999995	412	0	0.19049	0.40293	0.40315	0.909732	453	1	0.19049	0.909732	enriched	0.19049	0.40293	not_significant
SPRED1	6	0.59789	0.73369	0.999995	413	2	0.083206	0.45246	0.67072	0.913427	500	3	0.083206	0.913427	enriched	0.083206	0.45246	not_significant
CCND1	6	0.60008	0.7354	0.999995	414	2	0.16579	0.40537	0.62389	0.913427	456	3	0.16579	0.913427	enriched	0.16579	0.40537	not_significant
NonTargeting_130	1	0.60259	0.60424	0.999995	415	0	0.17979	0.39741	0.39802	0.904396	450	1	0.17979	0.904396	enriched	0.17979	0.39741	not_significant
TAS2R3	6	0.60299	0.73773	0.999995	416	2	0.027394	0.44591	0.66444	0.913427	490	2	0.027394	0.913427	enriched	0.027394	0.44591	not_significant
NonTargeting_78	1	0.60328	0.60505	0.999995	417	0	0.1736	0.39672	0.39725	0.904396	449	1	0.1736	0.904396	enriched	0.1736	0.39672	not_significant
NonTargeting_492	1	0.60603	0.60776	0.999995	418	0	0.18396	0.39397	0.39439	0.904396	447	1	0.18396	0.904396	enriched	0.18396	0.39397	not_significant
NonTargeting_156	1	0.60638	0.60804	0.999995	419	0	0.18495	0.39362	0.39401	0.904396	446	1	0.18495	0.904396	enriched	0.18495	0.39362	not_significant
TP53	6	0.60733	0.74113	0.999995	420	2	0.022431	0.4189	0.63739	0.913427	463	3	0.022431	0.913427	enriched	0.022431	0.4189	not_significant
NonTargeting_419	1	0.6081	0.60989	0.999995	421	0	0.20634	0.3919	0.39249	0.904396	444	1	0.20634	0.904396	enriched	0.20634	0.3919	not_significant
NonTargeting_338	1	0.60948	0.61129	0.999995	422	0	0.19207	0.39052	0.39104	0.904396	443	1	0.19207	0.904396	enriched	0.19207	0.39052	not_significant
NonTargeting_112	1	0.61052	0.61228	0.999995	423	0	0.17591	0.38948	0.39012	0.904396	442	1	0.17591	0.904396	enriched	0.17591	0.38948	not_significant
NonTargeting_271	1	0.6119	0.6135	0.999995	424	0	0.19363	0.3881	0.3888	0.904396	441	1	0.19363	0.904396	enriched	0.19363	0.3881	not_significant
SLC22A5	6	0.61236	0.74499	0.999995	425	2	0.11451	0.45004	0.66855	0.913427	497	2	0.11451	0.913427	enriched	0.11451	0.45004	not_significant
GRIN2C	6	0.61736	0.74882	0.999995	426	2	0.22581	0.12439	0.29468	0.886569	192	3	0.22581	0.886569	enriched	0.22581	0.12439	not_significant
NonTargeting_431	1	0.61845	0.62028	0.999995	427	0	0.21041	0.38155	0.38217	0.901476	439	1	0.21041	0.901476	enriched	0.21041	0.38155	not_significant
NonTargeting_207	1	0.61948	0.62123	0.999995	428	0	0.19338	0.38052	0.38107	0.901476	437	1	0.19338	0.901476	enriched	0.19338	0.38052	not_significant
HTR2B	6	0.6195	0.75073	0.999995	429	2	-0.034481	0.74888	0.85331	0.994363	738	2	-0.034481	0.994363	enriched	-0.034481	0.74888	not_significant
NonTargeting_163	1	0.62052	0.6223	0.999995	430	0	0.2211	0.37948	0.38007	0.901476	435	1	0.2211	0.901476	enriched	0.2211	0.37948	not_significant
NonTargeting_378	1	0.62155	0.62353	0.999995	431	0	0.21308	0.37845	0.37909	0.901476	434	1	0.21308	0.901476	enriched	0.21308	0.37845	not_significant
NonTargeting_393	1	0.62259	0.6245	0.999995	432	0	0.19875	0.37741	0.37797	0.901476	433	1	0.19875	0.901476	enriched	0.19875	0.37741	not_significant
ABCG3	6	0.62304	0.75375	0.999995	433	2	0.042297	0.26586	0.48382	0.913427	328	2	0.042297	0.913427	enriched	0.042297	0.26586	not_significant
NonTargeting_228	1	0.62328	0.62524	0.999995	434	0	0.20405	0.37672	0.37727	0.901476	432	1	0.20405	0.901476	enriched	0.20405	0.37672	not_significant
NonTargeting_341	1	0.62466	0.62667	0.999995	435	0	0.19879	0.37534	0.37576	0.901476	430	1	0.19879	0.901476	enriched	0.19879	0.37534	not_significant
OR16A1	6	0.62516	0.75566	0.999995	436	2	-0.13712	0.97056	0.9703	0.999995	793	0	-0.13712	0.999995	enriched	-0.13712	0.97056	not_significant
NonTargeting_204	1	0.62534	0.62741	0.999995	437	0	0.19655	0.37466	0.3751	0.901476	429	1	0.19655	0.901476	enriched	0.19655	0.37466	not_significant
NonTargeting_358	1	0.62569	0.62787	0.999995	438	0	0.21537	0.37431	0.37483	0.901476	428	1	0.21537	0.901476	enriched	0.21537	0.37431	not_significant
GRIN1	6	0.62797	0.7582	0.999995	439	2	0.27314	0.046062	0.1475	0.85461	97	3	0.27314	0.85461	enriched	0.27314	0.046062	not_significant
NonTargeting_354	1	0.62845	0.63065	0.999995	440	0	0.22573	0.37155	0.37182	0.901476	424	1	0.22573	0.901476	enriched	0.22573	0.37155	not_significant
CDKN2B	6	0.62867	0.75859	0.999995	441	2	0.030489	0.61594	0.7688	0.940698	632	2	0.030489	0.940698	enriched	0.030489	0.61594	not_significant
NonTargeting_88	1	0.62914	0.63154	0.999995	442	0	0.20707	0.37086	0.37122	0.901476	423	1	0.20707	0.901476	enriched	0.20707	0.37086	not_significant
NonTargeting_489	1	0.62948	0.63183	0.999995	443	0	0.20623	0.37052	0.37078	0.901476	422	1	0.20623	0.901476	enriched	0.20623	0.37052	not_significant
NonTargeting_324	1	0.62983	0.6322	0.999995	444	0	0.20724	0.37017	0.37048	0.901476	421	1	0.20724	0.901476	enriched	0.20724	0.37017	not_significant
EDNRB	6	0.63287	0.76183	0.999995	445	2	-0.064902	0.68446	0.81089	0.96145	692	2	-0.064902	0.96145	enriched	-0.064902	0.68446	not_significant
NonTargeting_175	1	0.63293	0.63552	0.999995	446	0	0.20495	0.36707	0.36745	0.901476	420	1	0.20495	0.901476	enriched	0.20495	0.36707	not_significant
PRKAA2	6	0.63356	0.76241	0.999995	447	2	-0.050094	0.34506	0.56452	0.913427	400	2	-0.050094	0.913427	enriched	-0.050094	0.34506	not_significant
NonTargeting_164	1	0.63431	0.63677	0.999995	448	0	0.22418	0.36569	0.36604	0.901476	419	1	0.22418	0.901476	enriched	0.22418	0.36569	not_significant
NonTargeting_445	1	0.63466	0.63719	0.999995	449	0	0.21773	0.36534	0.36566	0.901476	418	1	0.21773	0.901476	enriched	0.21773	0.36534	not_significant
NonTargeting_261	1	0.63534	0.63787	0.999995	450	0	0.22908	0.36466	0.36493	0.901476	416	1	0.22908	0.901476	enriched	0.22908	0.36466	not_significant
NonTargeting_366	1	0.63655	0.63898	0.999995	451	0	0.22592	0.36345	0.36381	0.901476	415	1	0.22592	0.901476	enriched	0.22592	0.36345	not_significant
NonTargeting_109	1	0.64017	0.64283	0.999995	452	0	0.23608	0.35983	0.36022	0.901476	413	1	0.23608	0.901476	enriched	0.23608	0.35983	not_significant
TAS2R28	6	0.64118	0.76867	0.999995	453	2	-0.091007	0.18202	0.39244	0.904396	251	1	-0.091007	0.904396	enriched	-0.091007	0.18202	not_significant
NonTargeting_314	1	0.6419	0.64439	0.999995	454	0	0.21682	0.3581	0.35846	0.901476	412	1	0.21682	0.901476	enriched	0.21682	0.3581	not_significant
NonTargeting_97	1	0.64328	0.64585	0.999995	455	0	0.21726	0.35672	0.3572	0.901476	411	1	0.21726	0.901476	enriched	0.21726	0.35672	not_significant
NonTargeting_405	1	0.64362	0.64625	0.999995	456	0	0.25092	0.35638	0.3569	0.901476	410	1	0.25092	0.901476	enriched	0.25092	0.35638	not_significant
NonTargeting_185	1	0.64431	0.64703	0.999995	457	0	0.23499	0.35569	0.35635	0.901476	409	1	0.23499	0.901476	enriched	0.23499	0.35569	not_significant
NonTargeting_319	1	0.64466	0.64741	0.999995	458	0	0.22678	0.35534	0.35596	0.901476	408	1	0.22678	0.901476	enriched	0.22678	0.35534	not_significant
PTEN	6	0.64531	0.77176	0.999995	459	2	0.1223	0.39261	0.61201	0.913427	445	3	0.1223	0.913427	enriched	0.1223	0.39261	not_significant
NonTargeting_240	1	0.64776	0.6507	0.999995	460	0	0.22474	0.35224	0.35309	0.901476	407	1	0.22474	0.901476	enriched	0.22474	0.35224	not_significant
KCNK8	6	0.64872	0.77455	0.999995	461	2	0.028113	0.74089	0.84783	0.992094	729	1	0.028113	0.992094	enriched	0.028113	0.74089	not_significant
NonTargeting_104	1	0.65086	0.65374	0.999995	462	0	0.26221	0.34914	0.34964	0.901476	405	1	0.26221	0.901476	enriched	0.26221	0.34914	not_significant
NonTargeting_142	1	0.65431	0.65711	0.999995	463	0	0.25302	0.34569	0.34642	0.901476	402	1	0.25302	0.901476	enriched	0.25302	0.34569	not_significant
NonTargeting_429	1	0.65466	0.6575	0.999995	464	0	0.23139	0.34534	0.34616	0.901476	401	1	0.23139	0.901476	enriched	0.23139	0.34534	not_significant
FGFR1	6	0.65482	0.77928	0.999995	465	2	0.22351	0.047646	0.15097	0.855374	99	3	0.22351	0.855374	enriched	0.22351	0.047646	not_significant
NonTargeting_302	1	0.65569	0.65858	0.999995	466	0	0.23847	0.34431	0.34524	0.901476	399	1	0.23847	0.901476	enriched	0.23847	0.34431	not_significant
GRIA3	6	0.65819	0.78221	0.999995	467	2	0.17917	0.32727	0.54688	0.913427	387	3	0.17917	0.913427	enriched	0.17917	0.32727	not_significant
NonTargeting_291	1	0.65879	0.66139	0.999995	468	0	0.24732	0.34121	0.34179	0.901476	398	1	0.24732	0.901476	enriched	0.24732	0.34121	not_significant
NonTargeting_289	1	0.65983	0.66223	0.999995	469	0	0.24745	0.34017	0.34057	0.901476	396	1	0.24745	0.901476	enriched	0.24745	0.34017	not_significant
NonTargeting_376	1	0.66121	0.66356	0.999995	470	0	0.2469	0.33879	0.3393	0.901476	395	1	0.2469	0.901476	enriched	0.2469	0.33879	not_significant
NonTargeting_299	1	0.66328	0.66561	0.999995	471	0	0.23291	0.33672	0.33715	0.901476	392	1	0.23291	0.901476	enriched	0.23291	0.33672	not_significant
NonTargeting_176	1	0.66845	0.67068	0.999995	472	0	0.25597	0.33155	0.3317	0.898592	391	1	0.25597	0.898592	enriched	0.25597	0.33155	not_significant
NonTargeting_48	1	0.66879	0.67111	0.999995	473	0	0.23901	0.33121	0.33137	0.898592	390	1	0.23901	0.898592	enriched	0.23901	0.33121	not_significant
NonTargeting_460	1	0.66948	0.67172	0.999995	474	0	0.24258	0.33052	0.33067	0.898592	389	1	0.24258	0.898592	enriched	0.24258	0.33052	not_significant
NonTargeting_401	1	0.6719	0.67406	0.999995	475	0	0.24915	0.3281	0.3283	0.898592	388	1	0.24915	0.898592	enriched	0.24915	0.3281	not_significant
NonTargeting_168	1	0.67431	0.67627	0.999995	476	0	0.25408	0.32569	0.32591	0.896515	386	1	0.25408	0.896515	enriched	0.25408	0.32569	not_significant
NonTargeting_495	1	0.67776	0.67945	0.999995	477	0	0.28934	0.32224	0.32244	0.889695	385	1	0.28934	0.889695	enriched	0.28934	0.32224	not_significant
NonTargeting_193	1	0.67879	0.68032	0.999995	478	0	0.25678	0.32121	0.3216	0.889695	384	1	0.25678	0.889695	enriched	0.25678	0.32121	not_significant
NonTargeting_138	1	0.67948	0.68095	0.999995	479	0	0.27658	0.32052	0.32094	0.889695	383	1	0.27658	0.889695	enriched	0.27658	0.32052	not_significant
NonTargeting_263	1	0.6819	0.68338	0.999995	480	0	0.30006	0.3181	0.31833	0.886569	381	1	0.30006	0.886569	enriched	0.30006	0.3181	not_significant
NonTargeting_188	1	0.68362	0.68505	0.999995	481	0	0.27861	0.31638	0.31657	0.886569	378	1	0.27861	0.886569	enriched	0.27861	0.31638	not_significant
NonTargeting_46	1	0.68431	0.68584	0.999995	482	0	0.26985	0.31569	0.31591	0.886569	377	1	0.26985	0.886569	enriched	0.26985	0.31569	not_significant
NonTargeting_22	1	0.68534	0.68682	0.999995	483	0	0.28923	0.31466	0.31497	0.886569	376	1	0.28923	0.886569	enriched	0.28923	0.31466	not_significant
NonTargeting_250	1	0.68672	0.68805	0.999995	484	0	0.28718	0.31328	0.31365	0.886569	375	1	0.28718	0.886569	enriched	0.28718	0.31328	not_significant
NonTargeting_412	1	0.68741	0.6886	0.999995	485	0	0.26315	0.31259	0.31292	0.886569	374	1	0.26315	0.886569	enriched	0.26315	0.31259	not_significant
NonTargeting_357	1	0.6881	0.68921	0.999995	486	0	0.26937	0.3119	0.31225	0.886569	371	1	0.26937	0.886569	enriched	0.26937	0.3119	not_significant
NonTargeting_230	1	0.68948	0.69072	0.999995	487	0	0.28666	0.31052	0.31079	0.886569	370	1	0.28666	0.886569	enriched	0.28666	0.31052	not_significant
NonTargeting_343	1	0.69121	0.69244	0.999995	488	0	0.26597	0.30879	0.30897	0.886569	368	1	0.26597	0.886569	enriched	0.26597	0.30879	not_significant
NonTargeting_452	1	0.69224	0.69349	0.999995	489	0	0.29731	0.30776	0.30809	0.886569	367	1	0.29731	0.886569	enriched	0.29731	0.30776	not_significant
NonTargeting_249	1	0.69397	0.6948	0.999995	490	0	0.29727	0.30603	0.30639	0.886569	365	1	0.29727	0.886569	enriched	0.29727	0.30603	not_significant
