Gene	Num_sgRNAs	RRA_Score_Neg	PValue_Neg	FDR_Neg	Rank_Neg	neg|goodsgrna	LFC_Neg	RRA_Score_Pos	PValue_Pos	FDR_Pos	Rank_Pos	pos|goodsgrna	LFC_Pos	FDR	Direction	logFC	RRA_Score	Significance
NonTargeting_490	1	0.54431	0.5442	0.999995	323	0	0.10704	0.45569	0.45582	0.904141	469	0	0.10704	0.904141	enriched	0.10704	0.45569	not_significant
NonTargeting_152	1	0.54534	0.54551	0.999995	324	0	0.10654	0.45466	0.45476	0.904141	468	0	0.10654	0.904141	enriched	0.10654	0.45466	not_significant
NonTargeting_175	1	0.54569	0.54596	0.999995	325	0	0.10464	0.45431	0.45434	0.904141	467	0	0.10464	0.904141	enriched	0.10464	0.45431	not_significant
NonTargeting_190	1	0.54707	0.54742	0.999995	326	0	0.10952	0.45293	0.45295	0.904141	466	0	0.10952	0.904141	enriched	0.10952	0.45293	not_significant
NonTargeting_49	1	0.5481	0.54828	0.999995	327	0	0.11153	0.4519	0.45188	0.904141	465	0	0.11153	0.904141	enriched	0.11153	0.4519	not_significant
NonTargeting_476	1	0.54879	0.54898	0.999995	328	0	0.11198	0.45121	0.45117	0.904141	463	0	0.11198	0.904141	enriched	0.11198	0.45121	not_significant
NonTargeting_13	1	0.54948	0.54963	0.999995	329	0	0.11071	0.45052	0.45046	0.904141	462	0	0.11071	0.904141	enriched	0.11071	0.45052	not_significant
NonTargeting_98	1	0.55638	0.55688	0.999995	330	0	0.11341	0.44362	0.44372	0.904141	461	0	0.11341	0.904141	enriched	0.11341	0.44362	not_significant
NonTargeting_89	1	0.55707	0.55762	0.999995	331	0	0.11578	0.44293	0.44311	0.904141	460	0	0.11578	0.904141	enriched	0.11578	0.44293	not_significant
NonTargeting_192	1	0.55741	0.558	0.999995	332	0	0.11858	0.44259	0.44277	0.904141	459	0	0.11858	0.904141	enriched	0.11858	0.44259	not_significant
NonTargeting_108	1	0.55879	0.55945	0.999995	333	0	0.11841	0.44121	0.4412	0.904141	458	0	0.11841	0.904141	enriched	0.11841	0.44121	not_significant
NonTargeting_328	1	0.56052	0.56122	0.999995	334	0	0.1198	0.43948	0.43961	0.904141	457	0	0.1198	0.904141	enriched	0.1198	0.43948	not_significant
NonTargeting_202	1	0.56776	0.56874	0.999995	335	0	0.12482	0.43224	0.43223	0.904141	453	0	0.12482	0.904141	enriched	0.12482	0.43224	not_significant
NonTargeting_271	1	0.57017	0.57094	0.999995	336	0	0.1271	0.42983	0.42983	0.903325	452	0	0.1271	0.903325	enriched	0.1271	0.42983	not_significant
NonTargeting_276	1	0.57086	0.5716	0.999995	337	0	0.12628	0.42914	0.42917	0.903325	451	0	0.12628	0.903325	enriched	0.12628	0.42914	not_significant
NonTargeting_373	1	0.57121	0.57189	0.999995	338	0	0.12581	0.42879	0.4288	0.903325	450	0	0.12581	0.903325	enriched	0.12581	0.42879	not_significant
NonTargeting_79	1	0.57259	0.57323	0.999995	339	0	0.12735	0.42741	0.42752	0.903325	448	0	0.12735	0.903325	enriched	0.12735	0.42741	not_significant
NonTargeting_282	1	0.57397	0.57465	0.999995	340	0	0.12682	0.42603	0.42621	0.903325	447	0	0.12682	0.903325	enriched	0.12682	0.42603	not_significant
NonTargeting_319	1	0.57466	0.57533	0.999995	341	0	0.12899	0.42534	0.42553	0.903325	446	0	0.12899	0.903325	enriched	0.12899	0.42534	not_significant
NonTargeting_298	1	0.57534	0.57594	0.999995	342	0	0.12971	0.42466	0.42491	0.903325	445	0	0.12971	0.903325	enriched	0.12971	0.42466	not_significant
NonTargeting_447	1	0.57879	0.57956	0.999995	343	0	0.13609	0.42121	0.4216	0.903325	444	0	0.13609	0.903325	enriched	0.13609	0.42121	not_significant
NonTargeting_235	1	0.57983	0.58085	0.999995	344	0	0.13534	0.42017	0.42054	0.903325	442	0	0.13534	0.903325	enriched	0.13534	0.42017	not_significant
NonTargeting_32	1	0.58017	0.58115	0.999995	345	0	0.13487	0.41983	0.42028	0.903325	441	0	0.13487	0.903325	enriched	0.13487	0.41983	not_significant
NonTargeting_164	1	0.58052	0.58146	0.999995	346	0	0.13764	0.41948	0.41992	0.903325	439	0	0.13764	0.903325	enriched	0.13764	0.41948	not_significant
NonTargeting_302	1	0.5819	0.58286	0.999995	347	0	0.13605	0.4181	0.41833	0.903325	438	0	0.13605	0.903325	enriched	0.13605	0.4181	not_significant
NonTargeting_227	1	0.58293	0.58397	0.999995	348	0	0.13926	0.41707	0.41733	0.903325	437	0	0.13926	0.903325	enriched	0.13926	0.41707	not_significant
NonTargeting_300	1	0.5881	0.58904	0.999995	349	0	0.14833	0.4119	0.41213	0.903325	434	0	0.14833	0.903325	enriched	0.14833	0.4119	not_significant
NonTargeting_284	1	0.58879	0.58967	0.999995	350	0	0.14568	0.41121	0.41151	0.903325	433	0	0.14568	0.903325	enriched	0.14568	0.41121	not_significant
NonTargeting_286	1	0.58914	0.59002	0.999995	351	0	0.14567	0.41086	0.41122	0.903325	432	0	0.14567	0.903325	enriched	0.14567	0.41086	not_significant
NonTargeting_34	1	0.58983	0.59086	0.999995	352	0	0.14464	0.41017	0.41055	0.903325	431	0	0.14464	0.903325	enriched	0.14464	0.41017	not_significant
NonTargeting_266	1	0.59121	0.59216	0.999995	353	0	0.15154	0.40879	0.4089	0.903325	430	0	0.15154	0.903325	enriched	0.15154	0.40879	not_significant
NonTargeting_454	1	0.59534	0.59645	0.999995	354	0	0.15443	0.40466	0.40457	0.903325	428	0	0.15443	0.903325	enriched	0.15443	0.40466	not_significant
NonTargeting_20	1	0.59603	0.59714	0.999995	355	0	0.15765	0.40397	0.40395	0.903325	427	0	0.15765	0.903325	enriched	0.15765	0.40397	not_significant
NonTargeting_114	1	0.59845	0.59977	0.999995	356	0	0.15411	0.40155	0.40181	0.903325	426	0	0.15411	0.903325	enriched	0.15411	0.40155	not_significant
NonTargeting_426	1	0.60121	0.60269	0.999995	357	0	0.15743	0.39879	0.3992	0.903325	424	0	0.15743	0.903325	enriched	0.15743	0.39879	not_significant
NonTargeting_73	1	0.60224	0.60369	0.999995	358	0	0.16202	0.39776	0.3983	0.903325	423	0	0.16202	0.903325	enriched	0.16202	0.39776	not_significant
NonTargeting_15	1	0.60328	0.60491	0.999995	359	0	0.16173	0.39672	0.39719	0.903325	421	0	0.16173	0.903325	enriched	0.16173	0.39672	not_significant
NonTargeting_283	1	0.60431	0.60594	0.999995	360	0	0.15642	0.39569	0.39615	0.903325	420	0	0.15642	0.903325	enriched	0.15642	0.39569	not_significant
NonTargeting_408	1	0.60741	0.60888	0.999995	361	0	0.16607	0.39259	0.39306	0.903325	419	0	0.16607	0.903325	enriched	0.16607	0.39259	not_significant
NonTargeting_105	1	0.60776	0.60938	0.999995	362	0	0.16594	0.39224	0.39277	0.903325	418	0	0.16594	0.903325	enriched	0.16594	0.39224	not_significant
NonTargeting_471	1	0.6081	0.60976	0.999995	363	0	0.16571	0.3919	0.39242	0.903325	417	0	0.16571	0.903325	enriched	0.16571	0.3919	not_significant
NonTargeting_205	1	0.60914	0.61075	0.999995	364	0	0.16849	0.39086	0.39135	0.903325	416	0	0.16849	0.903325	enriched	0.16849	0.39086	not_significant
NonTargeting_459	1	0.60983	0.61158	0.999995	365	0	0.17391	0.39017	0.39069	0.903325	414	0	0.17391	0.903325	enriched	0.17391	0.39017	not_significant
NonTargeting_390	1	0.61052	0.61213	0.999995	366	0	0.17154	0.38948	0.39006	0.903325	413	0	0.17154	0.903325	enriched	0.17154	0.38948	not_significant
NonTargeting_473	1	0.61086	0.61239	0.999995	367	0	0.16898	0.38914	0.38977	0.903325	412	0	0.16898	0.903325	enriched	0.16898	0.38914	not_significant
NonTargeting_427	1	0.61397	0.61558	0.999995	368	0	0.17141	0.38603	0.3866	0.903325	410	0	0.17141	0.903325	enriched	0.17141	0.38603	not_significant
NonTargeting_336	1	0.61569	0.61732	0.999995	369	0	0.16934	0.38431	0.38481	0.903325	408	0	0.16934	0.903325	enriched	0.16934	0.38431	not_significant
NonTargeting_257	1	0.61603	0.61779	0.999995	370	0	0.17368	0.38397	0.38449	0.903325	407	0	0.17368	0.903325	enriched	0.17368	0.38397	not_significant
NonTargeting_42	1	0.61776	0.6195	0.999995	371	0	0.17582	0.38224	0.38275	0.903325	406	0	0.17582	0.903325	enriched	0.17582	0.38224	not_significant
NonTargeting_429	1	0.62017	0.62184	0.999995	372	0	0.17968	0.37983	0.38033	0.903325	405	0	0.17968	0.903325	enriched	0.17968	0.37983	not_significant
NonTargeting_270	1	0.62362	0.62554	0.999995	373	0	0.18092	0.37638	0.3768	0.903325	404	0	0.18092	0.903325	enriched	0.18092	0.37638	not_significant
NonTargeting_421	1	0.6281	0.63029	0.999995	374	0	0.18419	0.3719	0.37218	0.903325	402	0	0.18419	0.903325	enriched	0.18419	0.3719	not_significant
NonTargeting_19	1	0.62845	0.63055	0.999995	375	0	0.18411	0.37155	0.37174	0.903325	401	0	0.18411	0.903325	enriched	0.18411	0.37155	not_significant
NonTargeting_209	1	0.63121	0.63361	0.999995	376	0	0.18954	0.36879	0.36914	0.903325	400	0	0.18954	0.903325	enriched	0.18954	0.36879	not_significant
NonTargeting_331	1	0.6319	0.63427	0.999995	377	0	0.19598	0.3681	0.36845	0.903325	399	0	0.19598	0.903325	enriched	0.19598	0.3681	not_significant
NonTargeting_59	1	0.63431	0.63669	0.999995	378	0	0.18733	0.36569	0.36594	0.903325	397	0	0.18733	0.903325	enriched	0.18733	0.36569	not_significant
NonTargeting_488	1	0.63569	0.63812	0.999995	379	0	0.19317	0.36431	0.36451	0.903325	396	0	0.19317	0.903325	enriched	0.19317	0.36431	not_significant
NonTargeting_234	1	0.63741	0.63985	0.999995	380	0	0.19777	0.36259	0.36278	0.903325	394	0	0.19777	0.903325	enriched	0.19777	0.36259	not_significant
NonTargeting_96	1	0.63776	0.64018	0.999995	381	0	0.19633	0.36224	0.36235	0.903325	393	0	0.19633	0.903325	enriched	0.19633	0.36224	not_significant
NonTargeting_117	1	0.63879	0.64129	0.999995	382	0	0.198	0.36121	0.36132	0.903325	392	0	0.198	0.903325	enriched	0.198	0.36121	not_significant
NonTargeting_484	1	0.6419	0.64427	0.999995	383	0	0.19679	0.3581	0.35836	0.903325	391	0	0.19679	0.903325	enriched	0.19679	0.3581	not_significant
NonTargeting_466	1	0.64328	0.64575	0.999995	384	0	0.20231	0.35672	0.35709	0.903325	390	0	0.20231	0.903325	enriched	0.20231	0.35672	not_significant
NonTargeting_76	1	0.645	0.64779	0.999995	385	0	0.20087	0.355	0.35554	0.903325	389	0	0.20087	0.903325	enriched	0.20087	0.355	not_significant
NonTargeting_249	1	0.64534	0.64803	0.999995	386	0	0.20266	0.35466	0.35531	0.903325	388	0	0.20266	0.903325	enriched	0.20266	0.35466	not_significant
NonTargeting_256	1	0.64603	0.64874	0.999995	387	0	0.20652	0.35397	0.35463	0.903325	387	0	0.20652	0.903325	enriched	0.20652	0.35397	not_significant
NonTargeting_157	1	0.64741	0.65013	0.999995	388	0	0.19902	0.35259	0.35326	0.903325	385	0	0.19902	0.903325	enriched	0.19902	0.35259	not_significant
NonTargeting_167	1	0.64879	0.65165	0.999995	389	0	0.20173	0.35121	0.35188	0.903325	383	0	0.20173	0.903325	enriched	0.20173	0.35121	not_significant
NonTargeting_248	1	0.65086	0.65364	0.999995	390	0	0.21091	0.34914	0.34952	0.903325	382	0	0.21091	0.903325	enriched	0.21091	0.34914	not_significant
NonTargeting_43	1	0.65155	0.65428	0.999995	391	0	0.20449	0.34845	0.3489	0.903325	381	0	0.20449	0.903325	enriched	0.20449	0.34845	not_significant
ABCC6	6	0.65172	0.67522	0.999995	392	1	0.30726	0.086781	0.18443	0.903325	113	3	0.30726	0.903325	enriched	0.30726	0.086781	not_significant
NonTargeting_437	1	0.65534	0.65804	0.999995	393	0	0.21007	0.34466	0.34545	0.903325	380	0	0.21007	0.903325	enriched	0.21007	0.34466	not_significant
NonTargeting_281	1	0.65638	0.65918	0.999995	394	0	0.21389	0.34362	0.34446	0.903325	379	0	0.21389	0.903325	enriched	0.21389	0.34362	not_significant
NonTargeting_361	1	0.65672	0.65948	0.999995	395	0	0.20987	0.34328	0.3441	0.903325	378	0	0.20987	0.903325	enriched	0.20987	0.34328	not_significant
NonTargeting_496	1	0.65776	0.66043	0.999995	396	0	0.21415	0.34224	0.34286	0.903325	377	0	0.21415	0.903325	enriched	0.21415	0.34224	not_significant
NonTargeting_407	1	0.66017	0.66253	0.999995	397	0	0.21198	0.33983	0.34007	0.903325	375	0	0.21198	0.903325	enriched	0.21198	0.33983	not_significant
NonTargeting_237	1	0.66259	0.66489	0.999995	398	0	0.21717	0.33741	0.33776	0.903325	373	0	0.21717	0.903325	enriched	0.21717	0.33741	not_significant
NonTargeting_351	1	0.66603	0.66814	0.999995	399	0	0.22048	0.33397	0.33412	0.903325	372	0	0.22048	0.903325	enriched	0.22048	0.33397	not_significant
NonTargeting_261	1	0.66638	0.66852	0.999995	400	0	0.22039	0.33362	0.33378	0.903325	371	0	0.22039	0.903325	enriched	0.22039	0.33362	not_significant
NonTargeting_469	1	0.66672	0.66883	0.999995	401	0	0.22243	0.33328	0.3334	0.903325	370	0	0.22243	0.903325	enriched	0.22243	0.33328	not_significant
NonTargeting_376	1	0.67155	0.67364	0.999995	402	0	0.22267	0.32845	0.3285	0.903325	369	0	0.22267	0.903325	enriched	0.22267	0.32845	not_significant
NonTargeting_254	1	0.6719	0.67398	0.999995	403	0	0.22688	0.3281	0.32821	0.903325	368	0	0.22688	0.903325	enriched	0.22688	0.3281	not_significant
NonTargeting_315	1	0.67224	0.6743	0.999995	404	0	0.22534	0.32776	0.32787	0.903325	367	0	0.22534	0.903325	enriched	0.22534	0.32776	not_significant
TAS2R35	6	0.67428	0.69014	0.999995	405	1	0.097472	0.12774	0.23432	0.903325	152	2	0.097472	0.903325	enriched	0.097472	0.12774	not_significant
NonTargeting_1	1	0.67466	0.67653	0.999995	406	0	0.2319	0.32534	0.32551	0.903325	365	0	0.2319	0.903325	enriched	0.2319	0.32534	not_significant
NonTargeting_68	1	0.675	0.67687	0.999995	407	0	0.23423	0.325	0.32518	0.903325	364	0	0.23423	0.903325	enriched	0.23423	0.325	not_significant
NonTargeting_180	1	0.67776	0.67939	0.999995	408	0	0.23088	0.32224	0.32235	0.903325	362	0	0.23088	0.903325	enriched	0.23088	0.32224	not_significant
NonTargeting_66	1	0.6781	0.67969	0.999995	409	0	0.23129	0.3219	0.32205	0.903325	361	0	0.23129	0.903325	enriched	0.23129	0.3219	not_significant
NonTargeting_385	1	0.67879	0.68026	0.999995	410	0	0.23069	0.32121	0.32151	0.903325	359	0	0.23069	0.903325	enriched	0.23069	0.32121	not_significant
NonTargeting_191	1	0.67983	0.68134	0.999995	411	0	0.23124	0.32017	0.32046	0.903325	358	0	0.23124	0.903325	enriched	0.23124	0.32017	not_significant
NonTargeting_119	1	0.68052	0.68212	0.999995	412	0	0.2333	0.31948	0.31977	0.903325	357	0	0.2333	0.903325	enriched	0.2333	0.31948	not_significant
NonTargeting_499	1	0.68259	0.68399	0.999995	413	0	0.23649	0.31741	0.31743	0.903325	356	0	0.23649	0.903325	enriched	0.23649	0.31741	not_significant
SLC6A3	6	0.68549	0.69822	0.999995	414	1	0.16034	0.53832	0.5756	0.905257	547	1	0.16034	0.905257	enriched	0.16034	0.53832	not_significant
NonTargeting_12	1	0.68569	0.68708	0.999995	415	0	0.24473	0.31431	0.31457	0.903325	354	0	0.24473	0.903325	enriched	0.24473	0.31431	not_significant
NonTargeting_449	1	0.68638	0.68773	0.999995	416	0	0.24205	0.31362	0.31392	0.903325	352	0	0.24205	0.903325	enriched	0.24205	0.31362	not_significant
NonTargeting_222	1	0.6881	0.6892	0.999995	417	0	0.2462	0.3119	0.31218	0.903325	351	0	0.2462	0.903325	enriched	0.2462	0.3119	not_significant
NonTargeting_460	1	0.68879	0.68989	0.999995	418	0	0.24646	0.31121	0.3114	0.903325	350	0	0.24646	0.903325	enriched	0.24646	0.31121	not_significant
NonTargeting_40	1	0.6919	0.69313	0.999995	419	0	0.24931	0.3081	0.30833	0.903325	349	0	0.24931	0.903325	enriched	0.24931	0.3081	not_significant
NonTargeting_388	1	0.69224	0.69348	0.999995	420	0	0.24853	0.30776	0.30803	0.903325	348	0	0.24853	0.903325	enriched	0.24853	0.30776	not_significant
NonTargeting_405	1	0.69362	0.6946	0.999995	421	0	0.24485	0.30638	0.30664	0.903325	347	0	0.24485	0.903325	enriched	0.24485	0.30638	not_significant
NonTargeting_82	1	0.695	0.69586	0.999995	422	0	0.2569	0.305	0.30534	0.903325	346	0	0.2569	0.903325	enriched	0.2569	0.305	not_significant
NonTargeting_483	1	0.69534	0.6963	0.999995	423	0	0.24855	0.30466	0.305	0.903325	344	0	0.24855	0.903325	enriched	0.24855	0.30466	not_significant
NonTargeting_325	1	0.69638	0.69725	0.999995	424	0	0.24925	0.30362	0.30397	0.903325	343	0	0.24925	0.903325	enriched	0.24925	0.30362	not_significant
NonTargeting_87	1	0.69914	0.70011	0.999995	425	0	0.25256	0.30086	0.30135	0.903325	339	0	0.25256	0.903325	enriched	0.25256	0.30086	not_significant
NonTargeting_247	1	0.69983	0.70077	0.999995	426	0	0.2542	0.30017	0.30066	0.903325	337	0	0.2542	0.903325	enriched	0.2542	0.30017	not_significant
TAS2R5	6	0.70019	0.70947	0.999995	427	1	0.027395	0.19043	0.30439	0.903325	203	2	0.027395	0.903325	enriched	0.027395	0.19043	not_significant
NonTargeting_211	1	0.70259	0.70343	0.999995	428	0	0.25998	0.29741	0.29819	0.903325	334	0	0.25998	0.903325	enriched	0.25998	0.29741	not_significant
NonTargeting_45	1	0.70328	0.70415	0.999995	429	0	0.25706	0.29672	0.29751	0.903325	333	0	0.25706	0.903325	enriched	0.25706	0.29672	not_significant
NonTargeting_450	1	0.70431	0.70533	0.999995	430	0	0.25947	0.29569	0.29651	0.903325	332	0	0.25947	0.903325	enriched	0.25947	0.29569	not_significant
NonTargeting_362	1	0.70534	0.70627	0.999995	431	0	0.25492	0.29466	0.29523	0.903325	330	0	0.25492	0.903325	enriched	0.25492	0.29466	not_significant
NonTargeting_184	1	0.70603	0.7068	0.999995	432	0	0.266	0.29397	0.29446	0.903325	328	0	0.266	0.903325	enriched	0.266	0.29397	not_significant
CDKN1A	6	0.7062	0.71418	0.999995	433	1	0.34868	0.041415	0.10042	0.903325	55	3	0.34868	0.903325	enriched	0.34868	0.041415	not_significant
NonTargeting_357	1	0.70741	0.70805	0.999995	434	0	0.26775	0.29259	0.2929	0.903325	325	0	0.26775	0.903325	enriched	0.26775	0.29259	not_significant
NonTargeting_177	1	0.70879	0.70941	0.999995	435	0	0.26568	0.29121	0.29149	0.903325	324	0	0.26568	0.903325	enriched	0.26568	0.29121	not_significant
TEK	6	0.70991	0.71719	0.999995	436	1	0.084833	0.54908	0.58274	0.905257	554	1	0.084833	0.905257	enriched	0.084833	0.54908	not_significant
NonTargeting_365	1	0.71052	0.71124	0.999995	437	0	0.26969	0.28948	0.28987	0.903325	323	0	0.26969	0.903325	enriched	0.26969	0.28948	not_significant
NonTargeting_441	1	0.71224	0.71307	0.999995	438	0	0.26655	0.28776	0.28802	0.903325	321	0	0.26655	0.903325	enriched	0.26655	0.28776	not_significant
NonTargeting_104	1	0.71293	0.71389	0.999995	439	0	0.27125	0.28707	0.2873	0.903325	319	0	0.27125	0.903325	enriched	0.27125	0.28707	not_significant
NonTargeting_47	1	0.71776	0.71894	0.999995	440	0	0.28199	0.28224	0.28244	0.903325	316	0	0.28199	0.903325	enriched	0.28199	0.28224	not_significant
NonTargeting_131	1	0.7181	0.71928	0.999995	441	0	0.27909	0.2819	0.28211	0.903325	315	0	0.27909	0.903325	enriched	0.27909	0.2819	not_significant
PXN	6	0.71937	0.72467	0.999995	442	1	-0.10618	0.7727	0.77012	0.938625	739	0	-0.10618	0.938625	enriched	-0.10618	0.7727	not_significant
NonTargeting_307	1	0.72017	0.72115	0.999995	443	0	0.28354	0.27983	0.28024	0.903325	314	0	0.28354	0.903325	enriched	0.28354	0.27983	not_significant
NonTargeting_492	1	0.72121	0.72222	0.999995	444	0	0.28755	0.27879	0.27933	0.903325	313	0	0.28755	0.903325	enriched	0.28755	0.27879	not_significant
OR1A2	6	0.72223	0.72716	0.999995	445	1	0.27773	0.22068	0.33695	0.903325	240	2	0.27773	0.903325	enriched	0.27773	0.22068	not_significant
NonTargeting_334	1	0.72224	0.72356	0.999995	446	0	0.28615	0.27776	0.2783	0.903325	311	0	0.28615	0.903325	enriched	0.28615	0.27776	not_significant
NonTargeting_304	1	0.72259	0.72391	0.999995	447	0	0.28335	0.27741	0.2781	0.903325	310	0	0.28335	0.903325	enriched	0.28335	0.27741	not_significant
NonTargeting_147	1	0.72293	0.72434	0.999995	448	0	0.28363	0.27707	0.27778	0.903325	309	0	0.28363	0.903325	enriched	0.28363	0.27707	not_significant
NonTargeting_91	1	0.72328	0.7248	0.999995	449	0	0.2842	0.27672	0.27746	0.903325	308	0	0.2842	0.903325	enriched	0.2842	0.27672	not_significant
NonTargeting_242	1	0.72466	0.72608	0.999995	450	0	0.28626	0.27534	0.27609	0.903325	307	0	0.28626	0.903325	enriched	0.28626	0.27534	not_significant
NonTargeting_330	1	0.72569	0.72716	0.999995	451	0	0.28621	0.27431	0.27498	0.903325	304	0	0.28621	0.903325	enriched	0.28621	0.27431	not_significant
NonTargeting_251	1	0.72672	0.72819	0.999995	452	0	0.28322	0.27328	0.27388	0.903325	303	0	0.28322	0.903325	enriched	0.28322	0.27328	not_significant
NonTargeting_48	1	0.7281	0.72967	0.999995	453	0	0.28213	0.2719	0.27241	0.903325	300	0	0.28213	0.903325	enriched	0.28213	0.2719	not_significant
NonTargeting_163	1	0.73017	0.73146	0.999995	454	0	0.29362	0.26983	0.27042	0.903325	299	0	0.29362	0.903325	enriched	0.29362	0.26983	not_significant
NonTargeting_159	1	0.73155	0.73276	0.999995	455	0	0.28859	0.26845	0.26913	0.903325	298	0	0.28859	0.903325	enriched	0.28859	0.26845	not_significant
NonTargeting_409	1	0.7319	0.73316	0.999995	456	0	0.29557	0.2681	0.26887	0.903325	297	0	0.29557	0.903325	enriched	0.29557	0.2681	not_significant
NonTargeting_424	1	0.73259	0.73375	0.999995	457	0	0.29631	0.26741	0.26813	0.903325	295	0	0.29631	0.903325	enriched	0.29631	0.26741	not_significant
SCN9A	6	0.73342	0.73589	0.999995	458	1	0.043033	0.19764	0.31209	0.903325	213	2	0.043033	0.903325	enriched	0.043033	0.19764	not_significant
NonTargeting_293	1	0.73569	0.73699	0.999995	459	0	0.28688	0.26431	0.26473	0.903325	293	0	0.28688	0.903325	enriched	0.28688	0.26431	not_significant
NonTargeting_217	1	0.73741	0.73876	0.999995	460	0	0.29703	0.26259	0.26277	0.903325	291	0	0.29703	0.903325	enriched	0.29703	0.26259	not_significant
TAS2R20	6	0.73887	0.74025	0.999995	461	1	0.11081	0.39023	0.49116	0.904141	415	1	0.11081	0.904141	enriched	0.11081	0.39023	not_significant
NonTargeting_340	1	0.73948	0.74096	0.999995	462	0	0.30721	0.26052	0.2606	0.903325	288	0	0.30721	0.903325	enriched	0.30721	0.26052	not_significant
NonTargeting_413	1	0.74017	0.74162	0.999995	463	0	0.30737	0.25983	0.25997	0.903325	287	0	0.30737	0.903325	enriched	0.30737	0.25983	not_significant
NonTargeting_71	1	0.74086	0.74236	0.999995	464	0	0.30424	0.25914	0.25931	0.903325	284	0	0.30424	0.903325	enriched	0.30424	0.25914	not_significant
DRD3	6	0.74089	0.74196	0.999995	465	1	-0.024552	0.4158	0.50418	0.904141	436	1	-0.024552	0.904141	enriched	-0.024552	0.4158	not_significant
NonTargeting_141	1	0.7419	0.74346	0.999995	466	0	0.29949	0.2581	0.25829	0.903325	283	0	0.29949	0.903325	enriched	0.29949	0.2581	not_significant
NonTargeting_345	1	0.74224	0.7439	0.999995	467	0	0.30423	0.25776	0.25793	0.903325	282	0	0.30423	0.903325	enriched	0.30423	0.25776	not_significant
TAS2R13	6	0.7429	0.74336	0.999995	468	1	0.034196	0.59883	0.61758	0.917956	597	1	0.034196	0.917956	enriched	0.034196	0.59883	not_significant
NonTargeting_215	1	0.74293	0.74454	0.999995	469	0	0.30859	0.25707	0.25714	0.903325	279	0	0.30859	0.903325	enriched	0.30859	0.25707	not_significant
GRIA2	6	0.74423	0.74454	0.999995	470	1	0.24723	0.75403	0.75068	0.938625	721	0	0.24723	0.938625	enriched	0.24723	0.75403	not_significant
NonTargeting_30	1	0.74466	0.74609	0.999995	471	0	0.30859	0.25534	0.25537	0.903325	277	0	0.30859	0.903325	enriched	0.30859	0.25534	not_significant
TAS2R30	6	0.74489	0.74506	0.999995	472	1	-0.010724	0.28626	0.41059	0.903325	318	1	-0.010724	0.903325	enriched	-0.010724	0.28626	not_significant
NonTargeting_378	1	0.745	0.74647	0.999995	473	0	0.30255	0.255	0.25504	0.903325	276	0	0.30255	0.903325	enriched	0.30255	0.255	not_significant
OR9A1	6	0.74556	0.74557	0.999995	474	1	0.1387	0.065385	0.14518	0.903325	87	2	0.1387	0.903325	enriched	0.1387	0.065385	not_significant
NonTargeting_0	1	0.74569	0.74713	0.999995	475	0	0.30468	0.25431	0.25423	0.903325	275	0	0.30468	0.903325	enriched	0.30468	0.25431	not_significant
NonTargeting_457	1	0.74672	0.74814	0.999995	476	0	0.30434	0.25328	0.25317	0.903325	274	0	0.30434	0.903325	enriched	0.30434	0.25328	not_significant
NonTargeting_384	1	0.74707	0.74862	0.999995	477	0	0.30603	0.25293	0.25286	0.903325	273	0	0.30603	0.903325	enriched	0.30603	0.25293	not_significant
ITGB1	6	0.74753	0.7473	0.999995	478	1	0.25644	0.011248	0.036082	0.845907	25	2	0.25644	0.845907	enriched	0.25644	0.011248	not_significant
EGF	6	0.74885	0.74842	0.999995	479	1	0.36661	0.042215	0.10171	0.903325	56	3	0.36661	0.903325	enriched	0.36661	0.042215	not_significant
GRIA4	6	0.7495	0.74895	0.999995	480	1	-0.15981	0.43919	0.517	0.904141	456	1	-0.15981	0.904141	enriched	-0.15981	0.43919	not_significant
KCNK2	6	0.75015	0.74946	0.999995	481	1	0.28894	0.090387	0.19088	0.903325	117	3	0.28894	0.903325	enriched	0.28894	0.090387	not_significant
ANGPT2	6	0.75145	0.75051	0.999995	482	1	-0.054667	0.52735	0.56851	0.905257	535	1	-0.054667	0.905257	enriched	-0.054667	0.52735	not_significant
NonTargeting_63	1	0.75155	0.75297	0.999995	483	0	0.31233	0.24845	0.24845	0.903325	270	0	0.31233	0.903325	enriched	0.31233	0.24845	not_significant
ABCC7	6	0.7521	0.75104	0.999995	484	1	0.024831	0.79353	0.79159	0.940524	759	0	0.024831	0.940524	enriched	0.024831	0.79353	not_significant
NonTargeting_130	1	0.75224	0.75386	0.999995	485	0	0.31596	0.24776	0.24784	0.903325	269	0	0.31596	0.903325	enriched	0.31596	0.24776	not_significant
SLC22A18	6	0.75339	0.75204	0.999995	486	1	0.09244	0.31627	0.44392	0.904141	355	2	0.09244	0.904141	enriched	0.09244	0.31627	not_significant
NonTargeting_14	1	0.75431	0.75587	0.999995	487	0	0.31791	0.24569	0.24567	0.903325	267	0	0.31791	0.903325	enriched	0.31791	0.24569	not_significant
NonTargeting_451	1	0.75569	0.75718	0.999995	488	0	0.32076	0.24431	0.24442	0.903325	264	0	0.32076	0.903325	enriched	0.32076	0.24431	not_significant
KCNK4	6	0.75787	0.75624	0.999995	489	1	0.21329	0.29403	0.41898	0.903325	329	1	0.21329	0.903325	enriched	0.21329	0.29403	not_significant
