id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
NonTargeting_289	1	0.75155	0.75298	0.999995	458	0	0.056585	0.24845	0.24842	0.949555	204	0	0.056585
NonTargeting_136	1	0.75534	0.7568	0.999995	459	0	0.056489	0.24466	0.24476	0.949555	202	0	0.056489
NonTargeting_249	1	0.75569	0.75717	0.999995	460	0	0.05723	0.24431	0.24439	0.949555	201	0	0.05723
NonTargeting_399	1	0.7581	0.7597	0.999995	461	0	0.058875	0.2419	0.24184	0.949555	200	0	0.058875
NonTargeting_495	1	0.75879	0.76043	0.999995	462	0	0.048197	0.24121	0.24114	0.949555	198	0	0.048197
NonTargeting_494	1	0.76086	0.76267	0.999995	463	0	0.060199	0.23914	0.239	0.949555	196	0	0.060199
NonTargeting_263	1	0.76224	0.76394	0.999995	464	0	0.065252	0.23776	0.23762	0.949555	194	0	0.065252
NonTargeting_464	1	0.76293	0.76451	0.999995	465	0	0.060789	0.23707	0.23703	0.949555	193	0	0.060789
NonTargeting_367	1	0.76741	0.76919	0.999995	466	0	0.060863	0.23259	0.2325	0.949555	190	0	0.060863
NonTargeting_175	1	0.76776	0.76956	0.999995	467	0	0.066927	0.23224	0.23204	0.949555	189	0	0.066927
NonTargeting_360	1	0.7681	0.76991	0.999995	468	0	0.061171	0.2319	0.23168	0.949555	188	0	0.061171
NonTargeting_267	1	0.76914	0.7709	0.999995	469	0	0.069003	0.23086	0.23081	0.949555	187	0	0.069003
SLC22A6	6	0.7739	0.77243	0.999995	470	1	-0.034815	0.99205	0.99188	0.999995	793	0	-0.034815
GRIN2C	6	0.7745	0.77294	0.999995	471	1	0.015399	0.59495	0.59329	0.949555	541	0	0.015399
NonTargeting_335	1	0.77466	0.77643	0.999995	472	0	0.067137	0.22534	0.22502	0.949555	185	0	0.067137
SLC6A3	6	0.7751	0.77354	0.999995	473	1	0.046968	0.25929	0.27084	0.949555	213	1	0.046968
KCNJ5	6	0.77569	0.77402	0.999995	474	1	0.033128	0.66106	0.65932	0.949555	603	0	0.033128
BRCA2	6	0.77629	0.77451	0.999995	475	1	0.041671	0.64479	0.64341	0.949555	589	0	0.041671
OR16A2	6	0.77688	0.77513	0.999995	476	1	0.028296	0.53505	0.53286	0.949555	466	0	0.028296
SLC22A9	6	0.77807	0.77641	0.999995	477	1	0.057393	0.63239	0.63077	0.949555	575	0	0.057393
OR7A2	6	0.77866	0.77687	0.999995	478	1	-0.069999	0.31693	0.31969	0.949555	261	1	-0.069999
SCN10A	6	0.77924	0.77749	0.999995	479	1	0.0099242	0.27999	0.28838	0.949555	235	1	0.0099242
NonTargeting_257	1	0.77983	0.78171	0.999995	480	0	0.06244	0.22017	0.21983	0.949555	183	0	0.06244
CEBPB	6	0.77983	0.77812	0.999995	481	1	0.068702	0.55858	0.55691	0.949555	495	0	0.068702
NonTargeting_334	1	0.78086	0.78282	0.999995	482	0	0.059083	0.21914	0.21884	0.949555	182	0	0.059083
CACNA4A	6	0.781	0.77932	0.999995	483	1	0.028357	0.17851	0.20506	0.949555	134	1	0.028357
NonTargeting_405	1	0.78121	0.7832	0.999995	484	0	0.074206	0.21879	0.21847	0.949555	181	0	0.074206
TAS2R22	6	0.78158	0.77988	0.999995	485	1	0.027145	0.33038	0.33202	0.949555	279	1	0.027145
NonTargeting_379	1	0.78224	0.78428	0.999995	486	0	0.065731	0.21776	0.21735	0.949555	180	0	0.065731
NonTargeting_204	1	0.78259	0.78461	0.999995	487	0	0.070371	0.21741	0.21703	0.949555	179	0	0.070371
GRID1	6	0.78275	0.78121	0.999995	488	0	-0.020857	0.23974	0.25366	0.949555	197	1	-0.020857
OR2A1	6	0.78332	0.78179	0.999995	489	0	0.021977	0.83694	0.83619	0.998325	753	0	0.021977
NonTargeting_39	1	0.78362	0.78563	0.999995	490	0	0.073681	0.21638	0.21595	0.949555	178	0	0.073681
KCNJ15	6	0.7839	0.78236	0.999995	491	0	0.054589	0.0078582	0.020519	0.949555	16	3	0.054589
SCN1A	6	0.78505	0.7835	0.999995	492	0	0.038096	0.61963	0.61808	0.949555	567	0	0.038096
NonTargeting_314	1	0.78603	0.78795	0.999995	493	0	0.067057	0.21397	0.21351	0.949555	176	0	0.067057
HTR2B	6	0.7862	0.78468	0.999995	494	0	0.017507	0.42369	0.42115	0.949555	357	0	0.017507
NonTargeting_11	1	0.78776	0.78973	0.999995	495	0	0.06264	0.21224	0.21174	0.949555	175	0	0.06264
GRIA2	6	0.78848	0.787	0.999995	496	0	-0.043143	0.61123	0.60963	0.949555	561	0	-0.043143
TYK2	6	0.78904	0.78757	0.999995	497	0	0.015402	0.61498	0.61353	0.949555	565	0	0.015402
NonTargeting_167	1	0.78914	0.79102	0.999995	498	0	0.065677	0.21086	0.21047	0.949555	173	0	0.065677
NonTargeting_19	1	0.79017	0.7919	0.999995	499	0	0.075175	0.20983	0.20951	0.949555	172	0	0.075175
NonTargeting_143	1	0.79052	0.79225	0.999995	500	0	0.071306	0.20948	0.20923	0.949555	170	0	0.071306
NonTargeting_294	1	0.79086	0.79265	0.999995	501	0	0.06855	0.20914	0.20889	0.949555	169	0	0.06855
TAS2R6	6	0.7913	0.78983	0.999995	502	0	0.017321	0.26411	0.27507	0.949555	220	1	0.017321
NonTargeting_321	1	0.79224	0.79395	0.999995	503	0	0.072352	0.20776	0.20755	0.949555	167	0	0.072352
JAK1	6	0.79242	0.79104	0.999995	504	0	-0.0082549	0.70019	0.69895	0.949555	645	0	-0.0082549
DRD2	6	0.79297	0.79167	0.999995	505	0	-0.040015	0.92914	0.92932	0.999995	782	0	-0.040015
NonTargeting_237	1	0.79328	0.79496	0.999995	506	0	0.066198	0.20672	0.20645	0.949555	166	0	0.066198
ABCC6	6	0.79353	0.79232	0.999995	507	0	0.04699	0.07699	0.12759	0.949555	68	2	0.04699
ROCK1	6	0.79464	0.79353	0.999995	508	0	0.028591	0.7521	0.75032	0.949555	697	0	0.028591
NonTargeting_472	1	0.79534	0.7972	0.999995	509	0	0.079544	0.20466	0.20451	0.949555	164	0	0.079544
KCNJ8	6	0.79629	0.79502	0.999995	510	0	0.058931	0.25444	0.26601	0.949555	209	1	0.058931
NonTargeting_8	1	0.7981	0.8001	0.999995	511	0	0.067631	0.2019	0.20162	0.949555	162	0	0.067631
NonTargeting_23	1	0.79879	0.8007	0.999995	512	0	0.071121	0.20121	0.20101	0.949555	161	0	0.071121
SLC22A7	6	0.79957	0.79841	0.999995	513	0	0.017583	0.20962	0.22931	0.949555	171	1	0.017583
KCNK18	6	0.80011	0.79887	0.999995	514	0	0.02286	0.33628	0.33759	0.949555	286	1	0.02286
TAS2R13	6	0.80065	0.79938	0.999995	515	0	0.038908	0.50012	0.49764	0.949555	430	0	0.038908
NonTargeting_255	1	0.80086	0.80285	0.999995	516	0	0.068186	0.19914	0.19873	0.949555	159	0	0.068186
NonTargeting_189	1	0.80155	0.8036	0.999995	517	0	0.072482	0.19845	0.198	0.949555	158	0	0.072482
TAS2R37	6	0.80173	0.8005	0.999995	518	0	0.00055602	0.78734	0.78584	0.952121	742	0	0.00055602
KCNK5	6	0.8028	0.80167	0.999995	519	0	-0.0031365	0.22647	0.24248	0.949555	186	1	-0.0031365
NFKB2	6	0.80333	0.80222	0.999995	520	0	0.022021	0.55753	0.55579	0.949555	493	0	0.022021
ABCC7	6	0.80386	0.80279	0.999995	521	0	0.0017065	0.52513	0.52259	0.949555	454	0	0.0017065
NonTargeting_49	1	0.80397	0.80594	0.999995	522	0	0.07521	0.19603	0.19548	0.949555	156	0	0.07521
NonTargeting_101	1	0.80431	0.80628	0.999995	523	0	0.068906	0.19569	0.1951	0.949555	154	0	0.068906
DRD3	6	0.8044	0.80333	0.999995	524	0	0.035092	0.56792	0.56623	0.949555	508	0	0.035092
NonTargeting_318	1	0.805	0.80695	0.999995	525	0	0.075475	0.195	0.19455	0.949555	153	0	0.075475
NonTargeting_362	1	0.80534	0.80731	0.999995	526	0	0.069195	0.19466	0.19417	0.949555	152	0	0.069195
TAS2R17	6	0.80546	0.80434	0.999995	527	0	-0.0018902	0.25119	0.26326	0.949555	207	1	-0.0018902
OR8A2	6	0.80598	0.80494	0.999995	528	0	-0.019939	0.88629	0.88599	0.999995	767	0	-0.019939
CACNA5A	6	0.80704	0.80593	0.999995	529	0	0.018134	0.73955	0.73846	0.949555	686	0	0.018134
NonTargeting_86	1	0.80707	0.80884	0.999995	530	0	0.075273	0.19293	0.19253	0.949555	151	0	0.075273
TAS2R34	6	0.80809	0.80715	0.999995	531	0	0.018616	0.75015	0.74839	0.949555	695	0	0.018616
HTR1F	6	0.80913	0.8082	0.999995	532	0	0.035753	0.71065	0.70935	0.949555	658	0	0.035753
TAS2R26	6	0.80965	0.80863	0.999995	533	0	-0.0040813	0.85101	0.85001	0.999995	759	0	-0.0040813
NonTargeting_170	1	0.80983	0.81128	0.999995	534	0	0.074649	0.19017	0.1896	0.949555	150	0	0.074649
SLC6A6	6	0.81017	0.809	0.999995	535	0	0.068556	0.20792	0.22788	0.949555	168	1	0.068556
CHRNA6	6	0.81068	0.80956	0.999995	536	0	0.018093	0.54587	0.54394	0.949555	481	0	0.018093
NonTargeting_306	1	0.81121	0.81266	0.999995	537	0	0.07487	0.18879	0.18834	0.949555	148	0	0.07487
NonTargeting_357	1	0.81155	0.81296	0.999995	538	0	0.078803	0.18845	0.188	0.949555	147	0	0.078803
NonTargeting_190	1	0.8119	0.81328	0.999995	539	0	0.070587	0.1881	0.18767	0.949555	146	0	0.070587
CDK4	6	0.81223	0.81101	0.999995	540	0	-0.039026	0.76476	0.76316	0.949555	713	0	-0.039026
NonTargeting_268	1	0.81224	0.8136	0.999995	541	0	0.073584	0.18776	0.18731	0.949555	145	0	0.073584
OR12A2	6	0.81274	0.81151	0.999995	542	0	0.022162	0.37779	0.37613	0.949555	322	1	0.022162
SLC22A15	6	0.81427	0.81299	0.999995	543	0	0.018921	0.43019	0.42776	0.949555	363	0	0.018921
NonTargeting_74	1	0.81431	0.81556	0.999995	544	0	0.075009	0.18569	0.18493	0.949555	144	0	0.075009
NonTargeting_47	1	0.81466	0.81586	0.999995	545	0	0.07777	0.18534	0.18466	0.949555	142	0	0.07777
CHEK2	6	0.81478	0.81352	0.999995	546	0	0.016835	0.86366	0.86253	0.999995	764	0	0.016835
NonTargeting_325	1	0.81603	0.81723	0.999995	547	0	0.077225	0.18397	0.18332	0.949555	141	0	0.077225
KCNK15	6	0.8163	0.81489	0.999995	548	0	0.022766	0.28938	0.29578	0.949555	238	1	0.022766
NonTargeting_400	1	0.81672	0.81795	0.999995	549	0	0.076569	0.18328	0.18268	0.949555	139	0	0.076569
OR15A1	6	0.81731	0.81589	0.999995	550	0	0.015826	0.59005	0.58813	0.949555	535	0	0.015826
NonTargeting_453	1	0.81776	0.81901	0.999995	551	0	0.077257	0.18224	0.18173	0.949555	138	0	0.077257
TAS2R49	6	0.81781	0.81659	0.999995	552	0	0.01045	0.061092	0.10418	0.949555	44	2	0.01045
TAS2R33	6	0.81881	0.81757	0.999995	553	0	0.040082	0.54049	0.53816	0.949555	474	0	0.040082
NonTargeting_496	1	0.81948	0.82066	0.999995	554	0	0.088347	0.18052	0.18	0.949555	136	0	0.088347
HTR3A	6	0.8198	0.81847	0.999995	555	0	0.0057174	0.94098	0.9404	0.999995	786	0	0.0057174
MTOR	6	0.8203	0.81886	0.999995	556	0	0.060684	0.34651	0.34661	0.949555	294	1	0.060684
ABCC12	6	0.82128	0.81984	0.999995	557	0	0.011967	0.74489	0.74321	0.949555	689	0	0.011967
TAS2R12	6	0.82276	0.82127	0.999995	558	0	0.026032	0.4618	0.45931	0.949555	396	0	0.026032
GRID2	6	0.82325	0.82187	0.999995	559	0	0.075271	0.40648	0.40468	0.949555	342	0	0.075271
NonTargeting_16	1	0.82328	0.82426	0.999995	560	0	0.077077	0.17672	0.17668	0.949555	132	0	0.077077
HTR3C	6	0.82422	0.82288	0.999995	561	0	0.039569	0.60745	0.606	0.949555	557	0	0.039569
KCNK16	6	0.8247	0.82333	0.999995	562	0	0.011211	0.77983	0.7781	0.949555	738	0	0.011211
SCN7A	6	0.82567	0.82443	0.999995	563	0	0.094878	0.34214	0.34259	0.949555	291	1	0.094878
NonTargeting_35	1	0.82603	0.82696	0.999995	564	0	0.080839	0.17397	0.17405	0.949555	130	0	0.080839
KCNK2	6	0.82615	0.82487	0.999995	565	0	0.023365	0.25767	0.26903	0.949555	210	1	0.023365
NonTargeting_338	1	0.82672	0.82753	0.999995	566	0	0.073108	0.17328	0.17335	0.949555	129	0	0.073108
RHOA	6	0.82711	0.82576	0.999995	567	0	0.018897	0.83966	0.83885	0.999995	754	0	0.018897
NonTargeting_397	1	0.82776	0.82864	0.999995	568	0	0.088182	0.17224	0.1722	0.949555	128	0	0.088182
RB1	6	0.82807	0.82666	0.999995	569	0	0.0066966	0.67993	0.67817	0.949555	626	0	0.0066966
NonTargeting_160	1	0.8281	0.82898	0.999995	570	0	0.085536	0.1719	0.17184	0.949555	127	0	0.085536
NonTargeting_85	1	0.82879	0.82949	0.999995	571	0	0.076353	0.17121	0.17112	0.949555	126	0	0.076353
SLC6A15	6	0.82902	0.82759	0.999995	572	0	0.037927	0.45185	0.44931	0.949555	386	0	0.037927
HTR5A	6	0.8295	0.82804	0.999995	573	0	-0.021905	0.81223	0.81101	0.97604	747	0	-0.021905
FGFR2	6	0.83044	0.82903	0.999995	574	0	0.056336	0.047143	0.082791	0.949555	34	2	0.056336
NonTargeting_457	1	0.83086	0.83168	0.999995	575	0	0.083467	0.16914	0.16914	0.949555	125	0	0.083467
MET	6	0.83091	0.82948	0.999995	576	0	0.049195	0.65769	0.65584	0.949555	597	0	0.049195
TSC1	6	0.83138	0.83002	0.999995	577	0	0.005055	0.74753	0.74584	0.949555	692	0	0.005055
KCNJ1	6	0.83185	0.83063	0.999995	578	0	-0.042011	0.18376	0.20899	0.949555	140	1	-0.042011
NonTargeting_109	1	0.83224	0.83308	0.999995	579	0	0.087906	0.16776	0.16769	0.949555	124	0	0.087906
GRIN2D	6	0.83279	0.83175	0.999995	580	0	0.03576	0.65684	0.65512	0.949555	596	0	0.03576
NonTargeting_324	1	0.83293	0.83381	0.999995	581	0	0.073889	0.16707	0.16692	0.949555	123	0	0.073889
CHRNA7	6	0.83325	0.83239	0.999995	582	0	0.035513	0.23644	0.25094	0.949555	192	1	0.035513
CHRNA9	6	0.83372	0.83283	0.999995	583	0	0.092937	0.29403	0.29984	0.949555	240	1	0.092937
KCNJ3	6	0.83464	0.8339	0.999995	584	0	0.019165	0.66022	0.65846	0.949555	602	0	0.019165
ROCK2	6	0.8351	0.83435	0.999995	585	0	0.01648	0.71138	0.71015	0.949555	659	0	0.01648
ATR	6	0.83556	0.83486	0.999995	586	0	-0.040028	0.97664	0.97631	0.999995	792	0	-0.040028
ABCC1	6	0.83602	0.83541	0.999995	587	0	0.037903	0.36939	0.36808	0.949555	312	1	0.037903
OR17A2	6	0.83648	0.83586	0.999995	588	0	-0.0090007	0.83325	0.83239	0.99511	752	0	-0.0090007
SLC22A5	6	0.83739	0.8367	0.999995	589	0	0.0081058	0.68391	0.68194	0.949555	630	0	0.0081058
NonTargeting_394	1	0.83741	0.83835	0.999995	590	0	0.082704	0.16259	0.16231	0.949555	122	0	0.082704
SLC22A1	6	0.83785	0.83718	0.999995	591	0	0.021963	0.9398	0.93937	0.999995	785	0	0.021963
ABL1	6	0.8383	0.83761	0.999995	592	0	0.00072136	0.93487	0.93461	0.999995	784	0	0.00072136
NonTargeting_139	1	0.83845	0.83936	0.999995	593	0	0.082476	0.16155	0.16115	0.949555	121	0	0.082476
NonTargeting_83	1	0.83914	0.84006	0.999995	594	0	0.087698	0.16086	0.16045	0.949555	120	0	0.087698
TAS2R31	6	0.83921	0.83841	0.999995	595	0	-0.018479	0.19936	0.22123	0.949555	160	1	-0.018479
CDC42	6	0.83966	0.83885	0.999995	596	0	0.02253	0.7062	0.70514	0.949555	653	0	0.02253
NonTargeting_474	1	0.83983	0.84074	0.999995	597	0	0.084828	0.16017	0.15975	0.949555	119	0	0.084828
KCNJ14	6	0.84011	0.83932	0.999995	598	0	0.0076482	0.64653	0.6451	0.949555	590	0	0.0076482
NonTargeting_104	1	0.84052	0.84137	0.999995	599	0	0.089613	0.15948	0.15909	0.949555	118	0	0.089613
CHRNA10	6	0.841	0.84009	0.999995	600	0	-0.0064291	0.5851	0.58304	0.949555	526	0	-0.0064291
HTR4	6	0.84189	0.84089	0.999995	601	0	-0.0019174	0.69097	0.6897	0.949555	637	0	-0.0019174
OR19A2	6	0.84234	0.84147	0.999995	602	0	0.0028163	0.81781	0.81659	0.980121	749	0	0.0028163
ABCC10	6	0.84322	0.84246	0.999995	603	0	0.012932	0.91927	0.91952	0.999995	777	0	0.012932
SLC6A13	6	0.84367	0.84284	0.999995	604	0	-0.011375	0.67671	0.67472	0.949555	621	0	-0.011375
NonTargeting_12	1	0.84397	0.84476	0.999995	605	0	0.090458	0.15603	0.15545	0.949555	117	0	0.090458
E2F1	6	0.84455	0.84366	0.999995	606	0	-0.0051815	0.85725	0.85634	0.999995	762	0	-0.0051815
OR5A1	6	0.84542	0.84449	0.999995	607	0	0.052962	0.43278	0.43043	0.949555	367	0	0.052962
TAS2R27	6	0.84629	0.8455	0.999995	608	0	-0.041493	0.92349	0.92383	0.999995	779	0	-0.041493
NonTargeting_60	1	0.84672	0.84764	0.999995	609	0	0.085737	0.15328	0.15309	0.949555	116	0	0.085737
SLC6A10	6	0.84673	0.84591	0.999995	610	0	-0.018913	0.53723	0.53488	0.949555	468	0	-0.018913
GRIN1	6	0.84716	0.84634	0.999995	611	0	-0.018002	0.89257	0.89226	0.999995	770	0	-0.018002
SLC6A11	6	0.84759	0.84675	0.999995	612	0	0.010503	0.92776	0.92801	0.999995	781	0	0.010503
GRIK2	6	0.84802	0.84708	0.999995	613	0	0.047803	0.2463	0.25923	0.949555	203	1	0.047803
EGFR	6	0.84845	0.84749	0.999995	614	0	-0.0019125	0.82664	0.82532	0.98928	750	0	-0.0019125
NonTargeting_256	1	0.84879	0.84972	0.999995	615	0	0.092184	0.15121	0.15128	0.949555	115	0	0.092184
TAS2R4	6	0.84888	0.84797	0.999995	616	0	-0.007077	0.49194	0.48919	0.949555	422	0	-0.007077
DUSP1	6	0.84931	0.84845	0.999995	617	0	0.020777	0.47282	0.47	0.949555	407	0	0.020777
TAS2R10	6	0.84973	0.84881	0.999995	618	0	-0.0075959	0.90098	0.90084	0.999995	773	0	-0.0075959
NonTargeting_287	1	0.85017	0.85101	0.999995	619	0	0.096214	0.14983	0.14997	0.949555	114	0	0.096214
KCNK11	6	0.85101	0.85001	0.999995	620	0	0.010317	0.43663	0.43451	0.949555	370	0	0.010317
CHRNA5	6	0.85143	0.85047	0.999995	621	0	0.0011201	0.65938	0.65755	0.949555	600	0	0.0011201
NonTargeting_266	1	0.85155	0.85215	0.999995	622	0	0.083228	0.14845	0.14864	0.949555	113	0	0.083228
OR10A1	6	0.85185	0.85089	0.999995	623	0	0.037965	0.73066	0.72915	0.949555	681	0	0.037965
NonTargeting_214	1	0.8519	0.85237	0.999995	624	0	0.084399	0.1481	0.14835	0.949555	112	0	0.084399
JAK2	6	0.85395	0.85325	0.999995	625	0	-0.0033083	0.78216	0.78056	0.949555	739	0	-0.0033083
ATF3	6	0.85478	0.85409	0.999995	626	0	0.0080396	0.56482	0.56338	0.949555	502	0	0.0080396
NonTargeting_0	1	0.855	0.85558	0.999995	627	0	0.091677	0.145	0.14533	0.949555	111	0	0.091677
DRD1	6	0.85519	0.85444	0.999995	628	0	0.0095208	0.93072	0.93065	0.999995	783	0	0.0095208
NonTargeting_373	1	0.85534	0.85597	0.999995	629	0	0.098255	0.14466	0.14505	0.949555	110	0	0.098255
ABCG3	6	0.85561	0.85481	0.999995	630	0	0.0027111	0.58411	0.5821	0.949555	523	0	0.0027111
XRCC1	6	0.85684	0.85598	0.999995	631	0	0.0051917	0.84234	0.84147	0.999995	755	0	0.0051917
TAS2R21	6	0.85766	0.85667	0.999995	632	0	-0.01278	0.51276	0.51044	0.949555	441	0	-0.01278
ABCC13	6	0.85847	0.85745	0.999995	633	0	-0.013179	0.55332	0.55146	0.949555	487	0	-0.013179
NonTargeting_118	1	0.85914	0.86013	0.999995	634	0	0.09075	0.14086	0.14128	0.949555	109	0	0.09075
OR1A1	6	0.85928	0.85811	0.999995	635	0	0.022676	0.48365	0.48071	0.949555	418	0	0.022676
OR8A1	6	0.85968	0.85846	0.999995	636	0	0.046469	0.69638	0.69492	0.949555	641	0	0.046469
KCNJ9	6	0.86008	0.85888	0.999995	637	0	0.01097	0.5036	0.50114	0.949555	434	0	0.01097
SCN5A	6	0.86049	0.85929	0.999995	638	0	0.0052279	0.63059	0.62915	0.949555	574	0	0.0052279
MSH2	6	0.86208	0.86091	0.999995	639	0	0.046394	0.59689	0.59529	0.949555	543	0	0.046394
DUSP6	6	0.86248	0.86139	0.999995	640	0	0.024568	0.38611	0.3854	0.949555	329	1	0.024568
JUNB	6	0.86287	0.86175	0.999995	641	0	0.020146	0.8893	0.88901	0.999995	769	0	0.020146
NonTargeting_456	1	0.86431	0.86549	0.999995	642	0	0.095424	0.13569	0.13624	0.949555	108	0	0.095424
OPRK1	6	0.86445	0.86327	0.999995	643	0	0.0019717	0.30633	0.31041	0.949555	255	1	0.0019717
NonTargeting_358	1	0.86466	0.86578	0.999995	644	0	0.10017	0.13534	0.13582	0.949555	107	0	0.10017
NonTargeting_434	1	0.865	0.86609	0.999995	645	0	0.093716	0.135	0.13541	0.949555	106	0	0.093716
MAPK14	6	0.86639	0.86535	0.999995	646	0	0.061289	0.42499	0.42243	0.949555	359	0	0.061289
NonTargeting_333	1	0.86672	0.86768	0.999995	647	0	0.09698	0.13328	0.13381	0.949555	105	0	0.09698
HTR7	6	0.86755	0.86661	0.999995	648	0	-0.0083	0.52624	0.52369	0.949555	456	0	-0.0083
PAK1	6	0.86831	0.86735	0.999995	649	0	0.0044337	0.75339	0.7516	0.949555	698	0	0.0044337
SLC6A8	6	0.86869	0.86781	0.999995	650	0	-0.026788	0.94804	0.94755	0.999995	789	0	-0.026788
NFKB1	6	0.86907	0.86817	0.999995	651	0	0.03109	0.32889	0.33048	0.949555	275	1	0.03109
NonTargeting_269	1	0.86914	0.86987	0.999995	652	0	0.09074	0.13086	0.13133	0.949555	104	0	0.09074
NonTargeting_354	1	0.87121	0.8719	0.999995	653	0	0.093775	0.12879	0.12947	0.949555	103	0	0.093775
PTEN	6	0.8732	0.87233	0.999995	654	0	0.013006	0.49896	0.49651	0.949555	429	0	0.013006
NonTargeting_112	1	0.87328	0.87399	0.999995	655	0	0.091611	0.12672	0.12738	0.949555	102	0	0.091611
KCNJ7	6	0.87357	0.87273	0.999995	656	0	0.007852	0.59201	0.59041	0.949555	538	0	0.007852
HTR2A	6	0.87394	0.87314	0.999995	657	0	-0.0041875	0.57201	0.57005	0.949555	513	0	-0.0041875
NonTargeting_55	1	0.875	0.87568	0.999995	658	0	0.086286	0.125	0.12565	0.949555	101	0	0.086286
TAS2R1	6	0.87577	0.87502	0.999995	659	0	0.022567	0.4506	0.44828	0.949555	385	0	0.022567
SLC6A4	6	0.87613	0.87539	0.999995	660	0	0.062999	0.038217	0.069532	0.949555	21	2	0.062999
SLC6A20	6	0.8765	0.87574	0.999995	661	0	-0.0044915	0.94253	0.94212	0.999995	787	0	-0.0044915
SLC22A8	6	0.87722	0.87659	0.999995	662	0	0.054778	0.70396	0.70286	0.949555	650	0	0.054778
NonTargeting_156	1	0.87776	0.8784	0.999995	663	0	0.11185	0.12224	0.12283	0.949555	100	0	0.11185
NonTargeting_102	1	0.87879	0.87953	0.999995	664	0	0.096286	0.12121	0.12177	0.949555	99	0	0.096286
SLC22A2	6	0.87972	0.87913	0.999995	665	0	0.020987	0.90657	0.90703	0.999995	774	0	0.020987
TAS2R25	6	0.88043	0.87976	0.999995	666	0	0.0052468	0.67184	0.67016	0.949555	614	0	0.0052468
NonTargeting_53	1	0.88121	0.88211	0.999995	667	0	0.1022	0.11879	0.11928	0.949555	98	0	0.1022
TAS2R19	6	0.88218	0.88158	0.999995	668	0	0.04114	0.48958	0.48693	0.949555	421	0	0.04114
SLC6A5	6	0.88252	0.88202	0.999995	669	0	-0.018252	0.83044	0.82903	0.992405	751	0	-0.018252
GRIK4	6	0.88322	0.88277	0.999995	670	0	0.015872	0.34505	0.34528	0.949555	293	1	0.015872
FOSB	6	0.88391	0.88349	0.999995	671	0	0.045651	0.24139	0.25524	0.949555	199	1	0.045651
INSR	6	0.88562	0.88534	0.999995	672	0	0.010219	0.91271	0.91284	0.999995	775	0	0.010219
ATM	6	0.88596	0.88566	0.999995	673	0	0.017663	0.73752	0.73612	0.949555	683	0	0.017663
KCNK1	6	0.88629	0.88599	0.999995	674	0	0.021275	0.30785	0.31194	0.949555	256	1	0.021275
PIK3CA	6	0.88663	0.88624	0.999995	675	0	0.013881	0.3764	0.37468	0.949555	320	1	0.013881
CACNA2A	6	0.88764	0.88737	0.999995	676	0	-0.0055716	0.6847	0.68269	0.949555	631	0	-0.0055716
GRIA1	6	0.88797	0.88767	0.999995	677	0	-0.013568	0.44555	0.44319	0.949555	380	0	-0.013568
OR19A1	6	0.88864	0.88834	0.999995	678	0	0.03612	0.34068	0.34126	0.949555	290	1	0.03612
NonTargeting_498	1	0.88879	0.88976	0.999995	679	0	0.10182	0.11121	0.11191	0.949555	97	0	0.10182
PIK3CB	6	0.88897	0.88871	0.999995	680	0	0.04967	0.21132	0.23069	0.949555	174	1	0.04967
NonTargeting_106	1	0.88914	0.89003	0.999995	681	0	0.084881	0.11086	0.11164	0.949555	96	0	0.084881
NonTargeting_473	1	0.88948	0.89053	0.999995	682	0	0.10654	0.11052	0.11123	0.949555	95	0	0.10654
SHP2	6	0.88963	0.88941	0.999995	683	0	-0.038367	0.4655	0.46304	0.949555	400	0	-0.038367
NonTargeting_383	1	0.89052	0.89137	0.999995	684	0	0.10897	0.10948	0.11031	0.949555	94	0	0.10897
TAS2R40	6	0.89062	0.8902	0.999995	685	0	-0.0096135	0.72009	0.71899	0.949555	670	0	-0.0096135
AKT2	6	0.8916	0.89119	0.999995	686	0	0.060677	0.2248	0.24102	0.949555	184	1	0.060677
NonTargeting_312	1	0.8919	0.89288	0.999995	687	0	0.099977	0.1081	0.10881	0.949555	93	0	0.099977
OR4A1	6	0.89224	0.89194	0.999995	688	0	0.031117	0.74622	0.7446	0.949555	690	0	0.031117
SCN11A	6	0.89353	0.89335	0.999995	689	0	0.0020345	0.85887	0.85785	0.999995	763	0	0.0020345
NonTargeting_222	1	0.89466	0.89569	0.999995	690	0	0.10427	0.10534	0.10595	0.949555	92	0	0.10427
ERBB3	6	0.8948	0.89457	0.999995	691	0	0.040943	0.52735	0.5249	0.949555	457	0	0.040943
NonTargeting_368	1	0.89603	0.89706	0.999995	692	0	0.10878	0.10397	0.10453	0.949555	91	0	0.10878
SCN4A	6	0.89606	0.89585	0.999995	693	0	0.048453	0.067735	0.11347	0.949555	52	2	0.048453
CDKN1A	6	0.89638	0.89616	0.999995	694	0	0.051603	0.76661	0.76512	0.949555	718	0	0.051603
KCNK3	6	0.89731	0.89723	0.999995	695	0	0.069752	0.32741	0.32912	0.949555	273	1	0.069752
NonTargeting_323	1	0.89741	0.89839	0.999995	696	0	0.098504	0.10259	0.10323	0.949555	90	0	0.098504
RAD51	6	0.89762	0.89754	0.999995	697	0	-0.0052511	0.92003	0.92035	0.999995	778	0	-0.0052511
