Gene	Num_sgRNAs	RRA_Score_Neg	PValue_Neg	FDR_Neg	Rank_Neg	neg|goodsgrna	LFC_Neg	RRA_Score_Pos	PValue_Pos	FDR_Pos	Rank_Pos	pos|goodsgrna	LFC_Pos	FDR	Direction	logFC	RRA_Score	Significance
NonTargeting_166	1	0.50707	0.50716	0.999995	322	0	0.068271	0.49293	0.49275	0.884753	556	0	0.068271	0.884753	enriched	0.068271	0.49293	not_significant
NonTargeting_498	1	0.50741	0.50743	0.999995	323	0	0.073667	0.49259	0.49239	0.884753	555	0	0.073667	0.884753	enriched	0.073667	0.49259	not_significant
NonTargeting_67	1	0.50845	0.50856	0.999995	324	0	0.072045	0.49155	0.49143	0.884753	553	0	0.072045	0.884753	enriched	0.072045	0.49155	not_significant
NonTargeting_182	1	0.51017	0.51018	0.999995	325	0	0.075221	0.48983	0.48962	0.884753	552	0	0.075221	0.884753	enriched	0.075221	0.48983	not_significant
NonTargeting_494	1	0.5119	0.51188	0.999995	326	0	0.078127	0.4881	0.48808	0.884753	551	0	0.078127	0.884753	enriched	0.078127	0.4881	not_significant
NonTargeting_129	1	0.51224	0.51219	0.999995	327	0	0.081893	0.48776	0.4878	0.884753	550	0	0.081893	0.884753	enriched	0.081893	0.48776	not_significant
TAS2R23	6	0.51322	0.66764	0.999995	328	2	0.13121	0.31339	0.54092	0.885525	393	3	0.13121	0.885525	enriched	0.13121	0.31339	not_significant
NonTargeting_50	1	0.515	0.5147	0.999995	329	0	0.085962	0.485	0.4851	0.884753	549	0	0.085962	0.884753	enriched	0.085962	0.485	not_significant
NonTargeting_219	1	0.51569	0.51551	0.999995	330	0	0.077019	0.48431	0.48433	0.884753	548	0	0.077019	0.884753	enriched	0.077019	0.48431	not_significant
NonTargeting_18	1	0.51638	0.51614	0.999995	331	0	0.088916	0.48362	0.4836	0.884753	546	0	0.088916	0.884753	enriched	0.088916	0.48362	not_significant
NonTargeting_111	1	0.51672	0.51658	0.999995	332	0	0.087541	0.48328	0.48328	0.884753	545	0	0.087541	0.884753	enriched	0.087541	0.48328	not_significant
NonTargeting_104	1	0.51707	0.51689	0.999995	333	0	0.095536	0.48293	0.48299	0.884753	544	0	0.095536	0.884753	enriched	0.095536	0.48293	not_significant
NonTargeting_44	1	0.51914	0.51894	0.999995	334	0	0.089744	0.48086	0.4808	0.884753	543	0	0.089744	0.884753	enriched	0.089744	0.48086	not_significant
OR12A2	6	0.52113	0.67338	0.999995	335	2	0.11872	0.23644	0.46461	0.884753	319	3	0.11872	0.884753	enriched	0.11872	0.23644	not_significant
NonTargeting_353	1	0.52121	0.52114	0.999995	336	0	0.092311	0.47879	0.47886	0.884753	542	0	0.092311	0.884753	enriched	0.092311	0.47879	not_significant
NonTargeting_231	1	0.52431	0.52446	0.999995	337	0	0.093474	0.47569	0.47565	0.884753	541	0	0.093474	0.884753	enriched	0.093474	0.47569	not_significant
EP300	6	0.52585	0.6769	0.999995	338	2	0.17905	0.28858	0.51632	0.885525	374	3	0.17905	0.885525	enriched	0.17905	0.28858	not_significant
NonTargeting_86	1	0.52672	0.52682	0.999995	339	0	0.091398	0.47328	0.47315	0.884753	537	0	0.091398	0.884753	enriched	0.091398	0.47328	not_significant
NonTargeting_59	1	0.52741	0.5274	0.999995	340	0	0.095054	0.47259	0.47243	0.884753	536	0	0.095054	0.884753	enriched	0.095054	0.47259	not_significant
TEK	6	0.52742	0.67816	0.999995	341	2	0.26548	0.13726	0.31934	0.864375	211	4	0.26548	0.864375	enriched	0.26548	0.13726	not_significant
NonTargeting_229	1	0.5281	0.52797	0.999995	342	0	0.092794	0.4719	0.47166	0.884753	535	0	0.092794	0.884753	enriched	0.092794	0.4719	not_significant
NonTargeting_82	1	0.52845	0.52827	0.999995	343	0	0.096287	0.47155	0.47138	0.884753	534	0	0.096287	0.884753	enriched	0.096287	0.47155	not_significant
NonTargeting_167	1	0.52948	0.52947	0.999995	344	0	0.095332	0.47052	0.47031	0.884753	533	0	0.095332	0.884753	enriched	0.095332	0.47052	not_significant
NonTargeting_429	1	0.53155	0.53158	0.999995	345	0	0.099168	0.46845	0.46821	0.884753	531	0	0.099168	0.884753	enriched	0.099168	0.46845	not_significant
NonTargeting_89	1	0.53224	0.5322	0.999995	346	0	0.10984	0.46776	0.4675	0.884753	530	0	0.10984	0.884753	enriched	0.10984	0.46776	not_significant
HTR5A	6	0.53289	0.68216	0.999995	347	2	0.14954	0.95685	0.95734	0.999995	789	1	0.14954	0.999995	enriched	0.14954	0.95685	not_significant
NonTargeting_491	1	0.53431	0.53414	0.999995	348	0	0.099356	0.46569	0.46552	0.884753	528	0	0.099356	0.884753	enriched	0.099356	0.46569	not_significant
PDGFB	6	0.53523	0.68408	0.999995	349	2	0.35046	0.063196	0.18809	0.853524	125	4	0.35046	0.853524	enriched	0.35046	0.063196	not_significant
NonTargeting_183	1	0.53569	0.53553	0.999995	350	0	0.11947	0.46431	0.46437	0.884753	527	0	0.11947	0.884753	enriched	0.11947	0.46431	not_significant
KCNK8	6	0.53679	0.68531	0.999995	351	2	-0.088076	0.35229	0.57749	0.887407	433	1	-0.088076	0.887407	enriched	-0.088076	0.35229	not_significant
CHRNA7	6	0.53756	0.68591	0.999995	352	2	-0.028513	0.1486	0.33873	0.864375	227	2	-0.028513	0.864375	enriched	-0.028513	0.1486	not_significant
NonTargeting_401	1	0.5381	0.53793	0.999995	353	0	0.10901	0.4619	0.46195	0.884753	526	0	0.10901	0.884753	enriched	0.10901	0.4619	not_significant
SMAD3	6	0.53834	0.68637	0.999995	354	2	0.20301	0.20363	0.42619	0.871884	293	4	0.20301	0.871884	enriched	0.20301	0.20363	not_significant
NonTargeting_306	1	0.54397	0.54396	0.999995	355	0	0.11586	0.45603	0.45619	0.880856	522	0	0.11586	0.880856	enriched	0.11586	0.45603	not_significant
TAS2R47	6	0.54454	0.69124	0.999995	356	2	0.11422	0.17722	0.38535	0.864375	256	2	0.11422	0.864375	enriched	0.11422	0.17722	not_significant
NonTargeting_205	1	0.545	0.54515	0.999995	357	0	0.10793	0.455	0.45515	0.880856	520	0	0.10793	0.880856	enriched	0.10793	0.455	not_significant
HTR1B	6	0.54531	0.69189	0.999995	358	2	0.10836	0.3722	0.59612	0.887407	450	2	0.10836	0.887407	enriched	0.10836	0.3722	not_significant
NonTargeting_240	1	0.54534	0.54558	0.999995	359	0	0.11946	0.45466	0.45481	0.880856	519	0	0.11946	0.880856	enriched	0.11946	0.45466	not_significant
NonTargeting_296	1	0.54569	0.54602	0.999995	360	0	0.12364	0.45431	0.45438	0.880856	518	0	0.12364	0.880856	enriched	0.12364	0.45431	not_significant
MCL1	6	0.54762	0.69367	0.999995	361	2	0.090648	0.76806	0.86798	0.999995	758	2	0.090648	0.999995	enriched	0.090648	0.76806	not_significant
NonTargeting_254	1	0.54776	0.54801	0.999995	362	0	0.12388	0.45224	0.4523	0.880856	517	0	0.12388	0.880856	enriched	0.12388	0.45224	not_significant
NonTargeting_325	1	0.54845	0.54868	0.999995	363	0	0.13523	0.45155	0.45157	0.880856	516	0	0.13523	0.880856	enriched	0.13523	0.45155	not_significant
KCNJ16	6	0.55223	0.69721	0.999995	364	2	0.19161	0.35954	0.58421	0.887407	439	3	0.19161	0.887407	enriched	0.19161	0.35954	not_significant
FGFR1	6	0.553	0.69781	0.999995	365	2	0.41926	0.036785	0.12394	0.750698	88	4	0.41926	0.750698	enriched	0.41926	0.036785	not_significant
NonTargeting_475	1	0.55362	0.55419	0.999995	366	0	0.14354	0.44638	0.44641	0.875204	515	0	0.14354	0.875204	enriched	0.14354	0.44638	not_significant
NonTargeting_149	1	0.55397	0.55453	0.999995	367	0	0.14328	0.44603	0.44609	0.875204	514	0	0.14328	0.875204	enriched	0.14328	0.44603	not_significant
NonTargeting_329	1	0.55466	0.55521	0.999995	368	0	0.15073	0.44534	0.44545	0.875204	513	0	0.15073	0.875204	enriched	0.15073	0.44534	not_significant
NonTargeting_172	1	0.55534	0.55592	0.999995	369	0	0.13691	0.44466	0.44486	0.875204	512	0	0.13691	0.875204	enriched	0.13691	0.44466	not_significant
OR11A2	6	0.55606	0.70027	0.999995	370	2	-0.091024	0.7472	0.85427	0.991846	739	2	-0.091024	0.991846	enriched	-0.091024	0.7472	not_significant
NonTargeting_15	1	0.55638	0.55695	0.999995	371	0	0.13058	0.44362	0.44381	0.875204	511	0	0.13058	0.875204	enriched	0.13058	0.44362	not_significant
NonTargeting_335	1	0.55672	0.55729	0.999995	372	0	0.14881	0.44328	0.44353	0.875204	510	0	0.14881	0.875204	enriched	0.14881	0.44328	not_significant
BMP9	6	0.55987	0.70293	0.999995	373	2	0.2012	0.14307	0.32939	0.864375	218	4	0.2012	0.864375	enriched	0.2012	0.14307	not_significant
NonTargeting_481	1	0.56086	0.56165	0.999995	374	0	0.16103	0.43914	0.43936	0.875204	509	0	0.16103	0.875204	enriched	0.16103	0.43914	not_significant
NonTargeting_132	1	0.56259	0.56357	0.999995	375	0	0.14403	0.43741	0.43782	0.875204	507	0	0.14403	0.875204	enriched	0.14403	0.43741	not_significant
NonTargeting_218	1	0.56362	0.56466	0.999995	376	0	0.15134	0.43638	0.43675	0.875204	506	0	0.15134	0.875204	enriched	0.15134	0.43638	not_significant
NonTargeting_349	1	0.56431	0.56545	0.999995	377	0	0.16588	0.43569	0.43609	0.875204	505	0	0.16588	0.875204	enriched	0.16588	0.43569	not_significant
NonTargeting_399	1	0.56534	0.56629	0.999995	378	0	0.16248	0.43466	0.4349	0.875204	504	0	0.16248	0.875204	enriched	0.16248	0.43466	not_significant
NonTargeting_446	1	0.56672	0.56769	0.999995	379	0	0.16807	0.43328	0.43346	0.875204	503	0	0.16807	0.875204	enriched	0.16807	0.43328	not_significant
HIF1AN	6	0.57122	0.71142	0.999995	380	2	0.037937	0.58808	0.7626	0.920597	628	2	0.037937	0.920597	enriched	0.037937	0.58808	not_significant
NonTargeting_288	1	0.57155	0.57232	0.999995	381	0	0.15795	0.42845	0.42857	0.87275	501	0	0.15795	0.87275	enriched	0.15795	0.42845	not_significant
NonTargeting_368	1	0.57293	0.57364	0.999995	382	0	0.15804	0.42707	0.42738	0.872318	500	0	0.15804	0.872318	enriched	0.15804	0.42707	not_significant
VHL	6	0.57347	0.71336	0.999995	383	2	-0.06059	0.56669	0.75125	0.919856	610	2	-0.06059	0.919856	enriched	-0.06059	0.56669	not_significant
NonTargeting_304	1	0.57672	0.57734	0.999995	384	0	0.16438	0.42328	0.42361	0.870583	497	1	0.16438	0.870583	enriched	0.16438	0.42328	not_significant
NonTargeting_24	1	0.57776	0.57844	0.999995	385	0	0.16496	0.42224	0.42261	0.870529	496	1	0.16496	0.870529	enriched	0.16496	0.42224	not_significant
NonTargeting_398	1	0.57845	0.57921	0.999995	386	0	0.16613	0.42155	0.42193	0.870529	495	1	0.16613	0.870529	enriched	0.16613	0.42155	not_significant
NonTargeting_340	1	0.57983	0.58094	0.999995	387	0	0.16652	0.42017	0.42058	0.87036	493	1	0.16652	0.87036	enriched	0.16652	0.42017	not_significant
OR6A2	6	0.5802	0.71873	0.999995	388	2	-0.02918	0.73053	0.84417	0.982664	729	2	-0.02918	0.982664	enriched	-0.02918	0.73053	not_significant
NonTargeting_190	1	0.58121	0.58225	0.999995	389	0	0.16534	0.41879	0.41906	0.869238	492	1	0.16534	0.869238	enriched	0.16534	0.41879	not_significant
NonTargeting_263	1	0.58397	0.58504	0.999995	390	0	0.20076	0.41603	0.41634	0.8656	489	1	0.20076	0.8656	enriched	0.20076	0.41603	not_significant
NonTargeting_42	1	0.58534	0.5865	0.999995	391	0	0.18238	0.41466	0.41498	0.864792	487	1	0.18238	0.864792	enriched	0.18238	0.41466	not_significant
NonTargeting_464	1	0.58569	0.58683	0.999995	392	0	0.18492	0.41431	0.41464	0.864792	486	1	0.18492	0.864792	enriched	0.18492	0.41431	not_significant
NonTargeting_447	1	0.58638	0.58752	0.999995	393	0	0.1803	0.41362	0.414	0.864792	485	1	0.1803	0.864792	enriched	0.1803	0.41362	not_significant
NonTargeting_444	1	0.58741	0.58856	0.999995	394	0	0.18578	0.41259	0.41292	0.864792	484	1	0.18578	0.864792	enriched	0.18578	0.41259	not_significant
NonTargeting_355	1	0.58879	0.58981	0.999995	395	0	0.16328	0.41121	0.41156	0.864792	483	1	0.16328	0.864792	enriched	0.16328	0.41121	not_significant
TAS2R21	6	0.58909	0.726	0.999995	396	2	0.0070814	0.90714	0.92718	0.999995	783	1	0.0070814	0.999995	enriched	0.0070814	0.90714	not_significant
NonTargeting_48	1	0.59052	0.59158	0.999995	397	0	0.17051	0.40948	0.40977	0.864792	481	1	0.17051	0.864792	enriched	0.17051	0.40948	not_significant
NonTargeting_248	1	0.59259	0.59378	0.999995	398	0	0.18623	0.40741	0.40756	0.864792	480	1	0.18623	0.864792	enriched	0.18623	0.40741	not_significant
NonTargeting_95	1	0.595	0.59618	0.999995	399	0	0.17482	0.405	0.40498	0.864792	479	1	0.17482	0.864792	enriched	0.17482	0.405	not_significant
PUMA	6	0.59716	0.73293	0.999995	400	2	-0.026873	0.096113	0.24902	0.864375	161	2	-0.026873	0.864375	enriched	-0.026873	0.096113	not_significant
NonTargeting_123	1	0.59948	0.6011	0.999995	401	0	0.17774	0.40052	0.40079	0.864792	477	1	0.17774	0.864792	enriched	0.17774	0.40052	not_significant
NonTargeting_426	1	0.60293	0.60463	0.999995	402	0	0.20573	0.39707	0.39759	0.864375	475	1	0.20573	0.864375	enriched	0.20573	0.39707	not_significant
NonTargeting_181	1	0.60466	0.60652	0.999995	403	0	0.18159	0.39534	0.39586	0.864375	472	1	0.18159	0.864375	enriched	0.18159	0.39534	not_significant
NonTargeting_314	1	0.605	0.60682	0.999995	404	0	0.18601	0.395	0.39551	0.864375	471	1	0.18601	0.864375	enriched	0.18601	0.395	not_significant
OR17A2	6	0.60588	0.73991	0.999995	405	2	0.081757	0.49194	0.7082	0.904461	554	3	0.081757	0.904461	enriched	0.081757	0.49194	not_significant
NonTargeting_177	1	0.60638	0.60804	0.999995	406	0	0.20353	0.39362	0.39401	0.864375	470	1	0.20353	0.864375	enriched	0.20353	0.39362	not_significant
SLC6A19	6	0.60661	0.74046	0.999995	407	2	-0.0099443	0.48365	0.7011	0.89936	547	2	-0.0099443	0.89936	enriched	-0.0099443	0.48365	not_significant
NonTargeting_346	1	0.60672	0.60836	0.999995	408	0	0.19832	0.39328	0.39371	0.864375	469	1	0.19832	0.864375	enriched	0.19832	0.39328	not_significant
NonTargeting_109	1	0.6081	0.60989	0.999995	409	0	0.20873	0.3919	0.39249	0.864375	468	1	0.20873	0.864375	enriched	0.20873	0.3919	not_significant
NonTargeting_14	1	0.60914	0.61089	0.999995	410	0	0.18377	0.39086	0.39141	0.864375	466	1	0.18377	0.864375	enriched	0.18377	0.39086	not_significant
NonTargeting_345	1	0.60948	0.61129	0.999995	411	0	0.18173	0.39052	0.39104	0.864375	465	1	0.18173	0.864375	enriched	0.18173	0.39052	not_significant
TAS2R41	6	0.60949	0.74272	0.999995	412	2	-0.086422	0.95819	0.95846	0.999995	790	1	-0.086422	0.999995	enriched	-0.086422	0.95819	not_significant
KCNJ8	6	0.61057	0.7435	0.999995	413	2	-0.010117	0.19246	0.4094	0.864792	279	2	-0.010117	0.864792	enriched	-0.010117	0.19246	not_significant
GRIN1	6	0.61057	0.7435	0.999995	414	2	0.25626	0.075221	0.2105	0.853524	142	4	0.25626	0.853524	enriched	0.25626	0.075221	not_significant
NonTargeting_28	1	0.61086	0.61254	0.999995	415	0	0.19431	0.38914	0.38982	0.864375	464	1	0.19431	0.864375	enriched	0.19431	0.38914	not_significant
NonTargeting_52	1	0.61121	0.61285	0.999995	416	0	0.20511	0.38879	0.38947	0.864375	463	1	0.20511	0.864375	enriched	0.20511	0.38879	not_significant
NonTargeting_161	1	0.61155	0.61319	0.999995	417	0	0.19713	0.38845	0.38916	0.864375	462	1	0.19713	0.864375	enriched	0.19713	0.38845	not_significant
PHD2	6	0.61164	0.74425	0.999995	418	2	0.0022039	0.4556	0.67505	0.893929	521	2	0.0022039	0.893929	enriched	0.0022039	0.4556	not_significant
BMP6	6	0.61236	0.74489	0.999995	419	2	0.10168	0.33481	0.56163	0.885525	412	3	0.10168	0.885525	enriched	0.10168	0.33481	not_significant
NonTargeting_13	1	0.61362	0.61532	0.999995	420	0	0.18925	0.38638	0.387	0.864375	461	1	0.18925	0.864375	enriched	0.18925	0.38638	not_significant
NonTargeting_238	1	0.61466	0.61642	0.999995	421	0	0.20883	0.38534	0.38594	0.864375	459	1	0.20883	0.864375	enriched	0.20883	0.38534	not_significant
NonTargeting_315	1	0.61569	0.61744	0.999995	422	0	0.21186	0.38431	0.38487	0.864375	458	1	0.21186	0.864375	enriched	0.21186	0.38431	not_significant
NonTargeting_80	1	0.61707	0.61892	0.999995	423	0	0.2266	0.38293	0.38345	0.864375	457	1	0.2266	0.864375	enriched	0.2266	0.38293	not_significant
KCNK16	6	0.61736	0.74873	0.999995	424	2	-0.10026	0.29712	0.52456	0.885525	382	1	-0.10026	0.885525	enriched	-0.10026	0.29712	not_significant
NonTargeting_362	1	0.6181	0.61995	0.999995	425	0	0.20585	0.3819	0.38249	0.864375	456	1	0.20585	0.864375	enriched	0.20585	0.3819	not_significant
CDK4	6	0.6195	0.75066	0.999995	426	2	0.010266	0.60745	0.77349	0.921585	646	2	0.010266	0.921585	enriched	0.010266	0.60745	not_significant
NonTargeting_164	1	0.62017	0.62196	0.999995	427	0	0.21613	0.37983	0.38042	0.864375	455	1	0.21613	0.864375	enriched	0.21613	0.37983	not_significant
NCOA1	6	0.62233	0.75299	0.999995	428	2	0.43515	0.028491	0.09927	0.724096	75	4	0.43515	0.724096	enriched	0.43515	0.028491	not_significant
GRIA2	6	0.62516	0.7556	0.999995	429	2	0.070633	0.40111	0.62376	0.887407	478	3	0.070633	0.887407	enriched	0.070633	0.40111	not_significant
NonTargeting_153	1	0.62534	0.62741	0.999995	430	0	0.21664	0.37466	0.3751	0.864375	452	1	0.21664	0.864375	enriched	0.21664	0.37466	not_significant
NonTargeting_0	1	0.62672	0.62892	0.999995	431	0	0.23318	0.37328	0.37369	0.864375	451	1	0.23318	0.864375	enriched	0.23318	0.37328	not_significant
ABCG3	6	0.62727	0.75749	0.999995	432	2	-0.019821	0.43845	0.65866	0.887407	508	2	-0.019821	0.887407	enriched	-0.019821	0.43845	not_significant
NonTargeting_187	1	0.6281	0.63039	0.999995	433	0	0.22796	0.3719	0.37227	0.864375	448	1	0.22796	0.864375	enriched	0.22796	0.3719	not_significant
NonTargeting_472	1	0.63224	0.63483	0.999995	434	0	0.24465	0.36776	0.36816	0.864375	447	1	0.24465	0.864375	enriched	0.24465	0.36776	not_significant
NonTargeting_216	1	0.63328	0.63586	0.999995	435	0	0.22911	0.36672	0.36706	0.864375	445	1	0.22911	0.864375	enriched	0.22911	0.36672	not_significant
EGF	6	0.63356	0.76237	0.999995	436	2	-0.12354	0.73547	0.84703	0.984712	734	1	-0.12354	0.984712	enriched	-0.12354	0.73547	not_significant
CHRNA6	6	0.63496	0.76339	0.999995	437	2	-0.063931	0.91107	0.92902	0.999995	784	1	-0.063931	0.999995	enriched	-0.063931	0.91107	not_significant
CACNA2A	6	0.63565	0.76401	0.999995	438	2	-0.045918	0.41511	0.63663	0.887407	488	2	-0.045918	0.887407	enriched	-0.045918	0.41511	not_significant
NonTargeting_409	1	0.63707	0.63951	0.999995	439	0	0.21757	0.36293	0.36322	0.864375	444	1	0.21757	0.864375	enriched	0.21757	0.36293	not_significant
EGLN1	6	0.63773	0.76561	0.999995	440	2	0.2139	0.27737	0.50556	0.885525	356	3	0.2139	0.885525	enriched	0.2139	0.27737	not_significant
NonTargeting_463	1	0.63879	0.6414	0.999995	441	0	0.22143	0.36121	0.36143	0.864375	442	1	0.22143	0.864375	enriched	0.22143	0.36121	not_significant
TAS2R8	6	0.63911	0.76667	0.999995	442	2	0.30163	0.10037	0.25648	0.864375	166	3	0.30163	0.864375	enriched	0.30163	0.10037	not_significant
NonTargeting_431	1	0.63914	0.64173	0.999995	443	0	0.24209	0.36086	0.36112	0.864375	441	1	0.24209	0.864375	enriched	0.24209	0.36086	not_significant
NonTargeting_60	1	0.64017	0.64283	0.999995	444	0	0.23604	0.35983	0.36022	0.864375	440	1	0.23604	0.864375	enriched	0.23604	0.35983	not_significant
NonTargeting_201	1	0.6419	0.64439	0.999995	445	0	0.22695	0.3581	0.35846	0.864375	437	1	0.22695	0.864375	enriched	0.22695	0.3581	not_significant
CHRNB1	6	0.64256	0.76966	0.999995	446	2	0.18695	0.29256	0.52017	0.885525	378	3	0.18695	0.885525	enriched	0.18695	0.29256	not_significant
NonTargeting_51	1	0.64431	0.64703	0.999995	447	0	0.23307	0.35569	0.35635	0.864375	436	1	0.23307	0.864375	enriched	0.23307	0.35569	not_significant
NonTargeting_441	1	0.64466	0.64741	0.999995	448	0	0.21299	0.35534	0.35596	0.864375	435	1	0.21299	0.864375	enriched	0.21299	0.35534	not_significant
NonTargeting_68	1	0.64569	0.6485	0.999995	449	0	0.23648	0.35431	0.3551	0.864375	434	1	0.23648	0.864375	enriched	0.23648	0.35431	not_significant
KCNJ10	6	0.64736	0.77328	0.999995	450	2	-0.13083	0.084212	0.22717	0.864375	150	2	-0.13083	0.864375	enriched	-0.13083	0.084212	not_significant
NonTargeting_298	1	0.64776	0.6507	0.999995	451	0	0.23673	0.35224	0.35309	0.864375	432	1	0.23673	0.864375	enriched	0.23673	0.35224	not_significant
TAS2R28	6	0.64804	0.77397	0.999995	452	2	-0.04516	0.2625	0.49072	0.884753	341	2	-0.04516	0.884753	enriched	-0.04516	0.2625	not_significant
NonTargeting_232	1	0.64983	0.65281	0.999995	453	0	0.21729	0.35017	0.35087	0.864375	431	1	0.21729	0.864375	enriched	0.21729	0.35017	not_significant
NonTargeting_323	1	0.65052	0.65337	0.999995	454	0	0.26737	0.34948	0.35004	0.864375	430	1	0.26737	0.864375	enriched	0.26737	0.34948	not_significant
NonTargeting_485	1	0.65086	0.65374	0.999995	455	0	0.23979	0.34914	0.34964	0.864375	429	1	0.23979	0.864375	enriched	0.23979	0.34914	not_significant
NonTargeting_135	1	0.65121	0.65408	0.999995	456	0	0.25441	0.34879	0.34938	0.864375	428	1	0.25441	0.864375	enriched	0.25441	0.34879	not_significant
NonTargeting_252	1	0.65293	0.65574	0.999995	457	0	0.23307	0.34707	0.34769	0.864375	426	1	0.23307	0.864375	enriched	0.23307	0.34707	not_significant
NonTargeting_373	1	0.65328	0.65603	0.999995	458	0	0.24893	0.34672	0.34738	0.864375	425	1	0.24893	0.864375	enriched	0.24893	0.34672	not_significant
NonTargeting_127	1	0.65448	0.65731	0.999995	459	0	0.25752	0.34552	0.3463	0.864375	424	1	0.25752	0.864375	enriched	0.25752	0.34552	not_significant
NonTargeting_88	1	0.65534	0.65817	0.999995	460	0	0.24945	0.34466	0.34556	0.864375	423	1	0.24945	0.864375	enriched	0.24945	0.34466	not_significant
NonTargeting_369	1	0.65603	0.65892	0.999995	461	0	0.24793	0.34397	0.34484	0.864375	422	1	0.24793	0.864375	enriched	0.24793	0.34397	not_significant
NonTargeting_152	1	0.65707	0.65991	0.999995	462	0	0.25595	0.34293	0.34384	0.864375	421	1	0.25595	0.864375	enriched	0.25595	0.34293	not_significant
NonTargeting_180	1	0.65776	0.66055	0.999995	463	0	0.25999	0.34224	0.34296	0.864375	420	1	0.25999	0.864375	enriched	0.25999	0.34224	not_significant
NonTargeting_191	1	0.6581	0.66084	0.999995	464	0	0.3032	0.3419	0.34244	0.864375	419	1	0.3032	0.864375	enriched	0.3032	0.3419	not_significant
NonTargeting_196	1	0.65948	0.66192	0.999995	465	0	0.2546	0.34052	0.34102	0.864375	418	1	0.2546	0.864375	enriched	0.2546	0.34052	not_significant
NonTargeting_136	1	0.66086	0.66329	0.999995	466	0	0.27669	0.33914	0.33957	0.864375	417	1	0.27669	0.864375	enriched	0.27669	0.33914	not_significant
NonTargeting_235	1	0.66121	0.66356	0.999995	467	0	0.27059	0.33879	0.3393	0.864375	416	1	0.27059	0.864375	enriched	0.27059	0.33879	not_significant
NonTargeting_121	1	0.66328	0.66561	0.999995	468	0	0.26429	0.33672	0.33715	0.864375	415	1	0.26429	0.864375	enriched	0.26429	0.33672	not_significant
NonTargeting_234	1	0.66397	0.66633	0.999995	469	0	0.25032	0.33603	0.33638	0.864375	414	1	0.25032	0.864375	enriched	0.25032	0.33603	not_significant
NonTargeting_393	1	0.665	0.66722	0.999995	470	0	0.26205	0.335	0.33532	0.864375	413	1	0.26205	0.864375	enriched	0.26205	0.335	not_significant
NonTargeting_250	1	0.66534	0.66765	0.999995	471	0	0.28201	0.33466	0.33491	0.864375	411	1	0.28201	0.864375	enriched	0.28201	0.33466	not_significant
NonTargeting_226	1	0.66603	0.66824	0.999995	472	0	0.26643	0.33397	0.33418	0.864375	410	1	0.26643	0.864375	enriched	0.26643	0.33397	not_significant
NonTargeting_387	1	0.66672	0.66892	0.999995	473	0	0.26482	0.33328	0.33346	0.864375	409	1	0.26482	0.864375	enriched	0.26482	0.33328	not_significant
NonTargeting_332	1	0.66707	0.66936	0.999995	474	0	0.26827	0.33293	0.33313	0.864375	408	1	0.26827	0.864375	enriched	0.26827	0.33293	not_significant
NonTargeting_66	1	0.66948	0.67172	0.999995	475	0	0.28859	0.33052	0.33067	0.864375	406	1	0.28859	0.864375	enriched	0.28859	0.33052	not_significant
NonTargeting_284	1	0.67466	0.67661	0.999995	476	0	0.25642	0.32534	0.32561	0.864375	402	1	0.25642	0.864375	enriched	0.25642	0.32534	not_significant
SCN8A	6	0.67671	0.7878	0.999995	477	1	0.023543	0.81731	0.89547	0.999995	780	1	0.023543	0.999995	enriched	0.023543	0.81731	not_significant
NonTargeting_165	1	0.67672	0.67837	0.999995	478	0	0.28018	0.32328	0.32356	0.864375	399	1	0.28018	0.864375	enriched	0.28018	0.32328	not_significant
NonTargeting_438	1	0.67845	0.68006	0.999995	479	0	0.29436	0.32155	0.3219	0.864375	398	1	0.29436	0.864375	enriched	0.29436	0.32155	not_significant
NonTargeting_179	1	0.68121	0.68271	0.999995	480	0	0.27899	0.31879	0.31907	0.864375	396	1	0.27899	0.864375	enriched	0.27899	0.31879	not_significant
NonTargeting_105	1	0.68328	0.68466	0.999995	481	0	0.26597	0.31672	0.31694	0.864375	395	1	0.26597	0.864375	enriched	0.26597	0.31672	not_significant
NonTargeting_141	1	0.68776	0.68898	0.999995	482	0	0.27625	0.31224	0.31262	0.864375	392	1	0.27625	0.864375	enriched	0.27625	0.31224	not_significant
NonTargeting_10	1	0.695	0.69585	0.999995	483	0	0.30752	0.305	0.30541	0.864375	391	1	0.30752	0.864375	enriched	0.30752	0.305	not_significant
NonTargeting_305	1	0.69603	0.69699	0.999995	484	0	0.30879	0.30397	0.30449	0.864375	390	1	0.30879	0.864375	enriched	0.30879	0.30397	not_significant
NonTargeting_20	1	0.69707	0.69792	0.999995	485	0	0.30218	0.30293	0.30341	0.864375	389	1	0.30218	0.864375	enriched	0.30218	0.30293	not_significant
NonTargeting_206	1	0.69741	0.6983	0.999995	486	0	0.3019	0.30259	0.30311	0.864375	388	1	0.3019	0.864375	enriched	0.3019	0.30259	not_significant
NonTargeting_302	1	0.69879	0.69978	0.999995	487	0	0.31	0.30121	0.30178	0.864375	387	1	0.31	0.864375	enriched	0.31	0.30121	not_significant
NonTargeting_173	1	0.69914	0.70011	0.999995	488	0	0.30404	0.30086	0.30143	0.864375	386	1	0.30404	0.864375	enriched	0.30404	0.30086	not_significant
TAS2R43	6	0.70019	0.79581	0.999995	489	1	0.065217	0.39615	0.61931	0.887407	473	3	0.065217	0.887407	enriched	0.065217	0.39615	not_significant
