Gene	Num_sgRNAs	RRA_Score_Neg	PValue_Neg	FDR_Neg	Rank_Neg	neg|goodsgrna	LFC_Neg	RRA_Score_Pos	PValue_Pos	FDR_Pos	Rank_Pos	pos|goodsgrna	LFC_Pos	FDR	Direction	logFC	RRA_Score	Significance
NonTargeting_327	1	0.50397	0.50412	0.999995	322	0	0.022975	0.49603	0.49573	0.882724	534	0	0.022975	0.882724	enriched	0.022975	0.49603	not_significant
NonTargeting_164	1	0.505	0.50495	0.999995	323	0	0.025175	0.495	0.49467	0.882724	533	0	0.025175	0.882724	enriched	0.025175	0.495	not_significant
NonTargeting_203	1	0.50776	0.50773	0.999995	324	0	0.026673	0.49224	0.49195	0.882724	531	0	0.026673	0.882724	enriched	0.026673	0.49224	not_significant
NonTargeting_46	1	0.50948	0.50955	0.999995	325	0	0.031013	0.49052	0.49035	0.882724	530	0	0.031013	0.882724	enriched	0.031013	0.49052	not_significant
NonTargeting_438	1	0.50983	0.50985	0.999995	326	0	0.033158	0.49017	0.48994	0.882724	529	0	0.033158	0.882724	enriched	0.033158	0.49017	not_significant
NonTargeting_373	1	0.5119	0.51184	0.999995	327	0	0.035267	0.4881	0.48799	0.882724	528	0	0.035267	0.882724	enriched	0.035267	0.4881	not_significant
NonTargeting_321	1	0.51328	0.51307	0.999995	328	0	0.035662	0.48672	0.4866	0.882724	527	0	0.035662	0.882724	enriched	0.035662	0.48672	not_significant
NonTargeting_485	1	0.51466	0.51434	0.999995	329	0	0.037431	0.48534	0.4853	0.882724	526	0	0.037431	0.882724	enriched	0.037431	0.48534	not_significant
NonTargeting_306	1	0.51603	0.51578	0.999995	330	0	0.038637	0.48397	0.48388	0.882724	525	0	0.038637	0.882724	enriched	0.038637	0.48397	not_significant
OR1A2	6	0.51841	0.64539	0.999995	331	1	0.39261	0.039673	0.1134	0.882724	74	3	0.39261	0.882724	enriched	0.39261	0.039673	not_significant
NonTargeting_268	1	0.51845	0.51816	0.999995	332	0	0.043655	0.48155	0.48142	0.882724	524	0	0.043655	0.882724	enriched	0.043655	0.48155	not_significant
NonTargeting_262	1	0.52086	0.52065	0.999995	333	0	0.046923	0.47914	0.47911	0.882724	523	0	0.046923	0.882724	enriched	0.046923	0.47914	not_significant
NonTargeting_217	1	0.52224	0.5222	0.999995	334	0	0.050034	0.47776	0.47777	0.882724	521	0	0.050034	0.882724	enriched	0.050034	0.47776	not_significant
NonTargeting_463	1	0.52328	0.52335	0.999995	335	0	0.051035	0.47672	0.4768	0.882724	520	0	0.051035	0.882724	enriched	0.051035	0.47672	not_significant
NonTargeting_409	1	0.52362	0.52381	0.999995	336	0	0.05283	0.47638	0.47636	0.882724	519	0	0.05283	0.882724	enriched	0.05283	0.47638	not_significant
NonTargeting_299	1	0.525	0.52509	0.999995	337	0	0.054974	0.475	0.47492	0.882724	517	0	0.054974	0.882724	enriched	0.054974	0.475	not_significant
NonTargeting_367	1	0.52603	0.52614	0.999995	338	0	0.055599	0.47397	0.47371	0.882724	516	0	0.055599	0.882724	enriched	0.055599	0.47397	not_significant
NonTargeting_189	1	0.52879	0.52861	0.999995	339	0	0.057789	0.47121	0.47094	0.882724	514	0	0.057789	0.882724	enriched	0.057789	0.47121	not_significant
NonTargeting_227	1	0.52983	0.52976	0.999995	340	0	0.05944	0.47017	0.46988	0.882724	513	0	0.05944	0.882724	enriched	0.05944	0.47017	not_significant
NonTargeting_39	1	0.53259	0.5324	0.999995	341	0	0.066358	0.46741	0.46702	0.882724	512	0	0.066358	0.882724	enriched	0.066358	0.46741	not_significant
NonTargeting_250	1	0.53431	0.53406	0.999995	342	0	0.063339	0.46569	0.46543	0.882724	511	0	0.063339	0.882724	enriched	0.063339	0.46569	not_significant
NonTargeting_376	1	0.535	0.53473	0.999995	343	0	0.065185	0.465	0.46492	0.882724	510	0	0.065185	0.882724	enriched	0.065185	0.465	not_significant
NonTargeting_448	1	0.53534	0.53504	0.999995	344	0	0.066785	0.46466	0.46465	0.882724	509	0	0.066785	0.882724	enriched	0.066785	0.46466	not_significant
NonTargeting_328	1	0.53879	0.53847	0.999995	345	0	0.070744	0.46121	0.46093	0.882724	507	0	0.070744	0.882724	enriched	0.070744	0.46121	not_significant
NonTargeting_305	1	0.53948	0.53923	0.999995	346	0	0.070339	0.46052	0.4605	0.882724	506	0	0.070339	0.882724	enriched	0.070339	0.46052	not_significant
NonTargeting_339	1	0.53983	0.53965	0.999995	347	0	0.070379	0.46017	0.46016	0.882724	505	0	0.070379	0.882724	enriched	0.070379	0.46017	not_significant
NonTargeting_142	1	0.54052	0.54048	0.999995	348	0	0.075037	0.45948	0.45942	0.882724	503	0	0.075037	0.882724	enriched	0.075037	0.45948	not_significant
NonTargeting_475	1	0.54259	0.54249	0.999995	349	0	0.077165	0.45741	0.45752	0.882724	501	0	0.077165	0.882724	enriched	0.077165	0.45741	not_significant
NonTargeting_411	1	0.54397	0.54387	0.999995	350	0	0.075713	0.45603	0.45614	0.882724	499	0	0.075713	0.882724	enriched	0.075713	0.45603	not_significant
NonTargeting_455	1	0.54466	0.54471	0.999995	351	0	0.077135	0.45534	0.45544	0.882724	498	0	0.077135	0.882724	enriched	0.077135	0.45534	not_significant
NonTargeting_9	1	0.54603	0.54646	0.999995	352	0	0.077684	0.45397	0.45391	0.882724	496	0	0.077684	0.882724	enriched	0.077684	0.45397	not_significant
NonTargeting_312	1	0.54707	0.54742	0.999995	353	0	0.079798	0.45293	0.45295	0.882724	495	0	0.079798	0.882724	enriched	0.079798	0.45293	not_significant
NonTargeting_207	1	0.54776	0.54796	0.999995	354	0	0.080379	0.45224	0.45224	0.882724	494	0	0.080379	0.882724	enriched	0.080379	0.45224	not_significant
NonTargeting_372	1	0.5481	0.54828	0.999995	355	0	0.080177	0.4519	0.45188	0.882724	493	0	0.080177	0.882724	enriched	0.080177	0.4519	not_significant
NonTargeting_70	1	0.54879	0.54898	0.999995	356	0	0.082289	0.45121	0.45117	0.882724	492	0	0.082289	0.882724	enriched	0.082289	0.45121	not_significant
NonTargeting_488	1	0.54948	0.54963	0.999995	357	0	0.083752	0.45052	0.45046	0.882724	491	0	0.083752	0.882724	enriched	0.083752	0.45052	not_significant
NonTargeting_414	1	0.55121	0.55142	0.999995	358	0	0.084065	0.44879	0.44886	0.882724	490	0	0.084065	0.882724	enriched	0.084065	0.44879	not_significant
NonTargeting_201	1	0.55259	0.55296	0.999995	359	0	0.086192	0.44741	0.44746	0.882724	488	0	0.086192	0.882724	enriched	0.086192	0.44741	not_significant
NonTargeting_380	1	0.55534	0.55585	0.999995	360	0	0.08813	0.44466	0.44476	0.882724	487	0	0.08813	0.882724	enriched	0.08813	0.44466	not_significant
NonTargeting_257	1	0.55638	0.55688	0.999995	361	0	0.093478	0.44362	0.44372	0.882724	485	0	0.093478	0.882724	enriched	0.093478	0.44362	not_significant
PDGFA	6	0.55858	0.66211	0.999995	362	1	0.061309	0.38335	0.53186	0.882724	421	2	0.061309	0.882724	enriched	0.061309	0.38335	not_significant
NonTargeting_21	1	0.55914	0.55991	0.999995	363	0	0.096352	0.44086	0.44092	0.882724	482	0	0.096352	0.882724	enriched	0.096352	0.44086	not_significant
NonTargeting_479	1	0.56052	0.56122	0.999995	364	0	0.097794	0.43948	0.43961	0.882724	481	0	0.097794	0.882724	enriched	0.097794	0.43948	not_significant
NonTargeting_486	1	0.56086	0.56159	0.999995	365	0	0.10026	0.43914	0.43927	0.882724	480	0	0.10026	0.882724	enriched	0.10026	0.43914	not_significant
NonTargeting_140	1	0.56328	0.56419	0.999995	366	0	0.10534	0.43672	0.43693	0.882724	478	0	0.10534	0.882724	enriched	0.10534	0.43672	not_significant
NonTargeting_19	1	0.56569	0.5666	0.999995	367	0	0.10627	0.43431	0.43443	0.882724	477	0	0.10627	0.882724	enriched	0.10627	0.43431	not_significant
NonTargeting_322	1	0.56845	0.5694	0.999995	368	0	0.10748	0.43155	0.43152	0.882724	476	0	0.10748	0.882724	enriched	0.10748	0.43155	not_significant
NonTargeting_69	1	0.56948	0.57026	0.999995	369	0	0.10969	0.43052	0.43057	0.882724	475	0	0.10969	0.882724	enriched	0.10969	0.43052	not_significant
NonTargeting_175	1	0.57052	0.57125	0.999995	370	0	0.10954	0.42948	0.42951	0.882724	473	0	0.10954	0.882724	enriched	0.10954	0.42948	not_significant
NonTargeting_439	1	0.57121	0.57189	0.999995	371	0	0.11285	0.42879	0.4288	0.882724	471	0	0.11285	0.882724	enriched	0.11285	0.42879	not_significant
NonTargeting_197	1	0.57259	0.57323	0.999995	372	0	0.11304	0.42741	0.42752	0.882724	470	0	0.11304	0.882724	enriched	0.11304	0.42741	not_significant
KCNJ13	6	0.57405	0.66871	0.999995	373	1	0.078869	0.61123	0.69776	0.916976	634	1	0.078869	0.916976	enriched	0.078869	0.61123	not_significant
NonTargeting_196	1	0.57431	0.57502	0.999995	374	0	0.11767	0.42569	0.42581	0.882724	469	0	0.11767	0.882724	enriched	0.11767	0.42569	not_significant
NonTargeting_43	1	0.57534	0.57594	0.999995	375	0	0.11792	0.42466	0.42491	0.882724	468	0	0.11792	0.882724	enriched	0.11792	0.42466	not_significant
NonTargeting_472	1	0.57569	0.57626	0.999995	376	0	0.12192	0.42431	0.42453	0.882724	467	0	0.12192	0.882724	enriched	0.12192	0.42431	not_significant
NonTargeting_360	1	0.57638	0.57686	0.999995	377	0	0.1196	0.42362	0.42387	0.882724	466	0	0.1196	0.882724	enriched	0.1196	0.42362	not_significant
NonTargeting_129	1	0.57707	0.57761	0.999995	378	0	0.12334	0.42293	0.42318	0.882724	465	0	0.12334	0.882724	enriched	0.12334	0.42293	not_significant
NonTargeting_319	1	0.57741	0.57801	0.999995	379	0	0.12388	0.42259	0.42289	0.882724	464	0	0.12388	0.882724	enriched	0.12388	0.42259	not_significant
NonTargeting_81	1	0.57845	0.57912	0.999995	380	0	0.13052	0.42155	0.42189	0.882724	463	0	0.13052	0.882724	enriched	0.13052	0.42155	not_significant
NonTargeting_185	1	0.57983	0.58085	0.999995	381	0	0.12778	0.42017	0.42054	0.882724	462	0	0.12778	0.882724	enriched	0.12778	0.42017	not_significant
NonTargeting_330	1	0.58776	0.58875	0.999995	382	0	0.1377	0.41224	0.41235	0.882724	459	0	0.1377	0.882724	enriched	0.1377	0.41224	not_significant
NonTargeting_236	1	0.58845	0.58933	0.999995	383	0	0.13262	0.41155	0.41181	0.882724	458	0	0.13262	0.882724	enriched	0.13262	0.41155	not_significant
NonTargeting_342	1	0.58879	0.58967	0.999995	384	0	0.13558	0.41121	0.41151	0.882724	457	0	0.13558	0.882724	enriched	0.13558	0.41121	not_significant
NonTargeting_355	1	0.58914	0.59002	0.999995	385	0	0.13444	0.41086	0.41122	0.882724	455	0	0.13444	0.882724	enriched	0.13444	0.41086	not_significant
NonTargeting_369	1	0.58983	0.59086	0.999995	386	0	0.1413	0.41017	0.41055	0.882724	454	0	0.1413	0.882724	enriched	0.1413	0.41017	not_significant
NonTargeting_30	1	0.59121	0.59216	0.999995	387	0	0.14283	0.40879	0.4089	0.882724	452	0	0.14283	0.882724	enriched	0.14283	0.40879	not_significant
NonTargeting_374	1	0.5919	0.59282	0.999995	388	0	0.13635	0.4081	0.40813	0.882724	450	0	0.13635	0.882724	enriched	0.13635	0.4081	not_significant
NonTargeting_169	1	0.59466	0.59572	0.999995	389	0	0.14136	0.40534	0.40519	0.882724	448	0	0.14136	0.882724	enriched	0.14136	0.40534	not_significant
NonTargeting_176	1	0.59638	0.59746	0.999995	390	0	0.14201	0.40362	0.40366	0.882724	447	0	0.14201	0.882724	enriched	0.14201	0.40362	not_significant
NonTargeting_320	1	0.59741	0.59872	0.999995	391	0	0.14802	0.40259	0.40275	0.882724	446	0	0.14802	0.882724	enriched	0.14802	0.40259	not_significant
NonTargeting_22	1	0.59776	0.5991	0.999995	392	0	0.14387	0.40224	0.40256	0.882724	444	0	0.14387	0.882724	enriched	0.14387	0.40224	not_significant
NonTargeting_490	1	0.59845	0.59977	0.999995	393	0	0.1468	0.40155	0.40181	0.882724	443	0	0.1468	0.882724	enriched	0.1468	0.40155	not_significant
NonTargeting_118	1	0.59879	0.60011	0.999995	394	0	0.14637	0.40121	0.40144	0.882724	442	0	0.14637	0.882724	enriched	0.14637	0.40121	not_significant
NonTargeting_202	1	0.59948	0.60096	0.999995	395	0	0.14812	0.40052	0.40074	0.882724	441	0	0.14812	0.882724	enriched	0.14812	0.40052	not_significant
NonTargeting_64	1	0.60017	0.60166	0.999995	396	0	0.1478	0.39983	0.40015	0.882724	440	0	0.1478	0.882724	enriched	0.1478	0.39983	not_significant
NonTargeting_173	1	0.60052	0.60198	0.999995	397	0	0.1447	0.39948	0.39979	0.882724	439	0	0.1447	0.882724	enriched	0.1447	0.39948	not_significant
NonTargeting_121	1	0.60121	0.60269	0.999995	398	0	0.14552	0.39879	0.3992	0.882724	438	0	0.14552	0.882724	enriched	0.14552	0.39879	not_significant
NonTargeting_149	1	0.60155	0.60302	0.999995	399	0	0.15091	0.39845	0.39897	0.882724	437	0	0.15091	0.882724	enriched	0.15091	0.39845	not_significant
NonTargeting_394	1	0.6019	0.60339	0.999995	400	0	0.14859	0.3981	0.39863	0.882724	436	0	0.14859	0.882724	enriched	0.14859	0.3981	not_significant
NonTargeting_478	1	0.60259	0.60411	0.999995	401	0	0.1518	0.39741	0.39798	0.882724	435	0	0.1518	0.882724	enriched	0.1518	0.39741	not_significant
NonTargeting_211	1	0.60293	0.60449	0.999995	402	0	0.15201	0.39707	0.39754	0.882724	434	0	0.15201	0.882724	enriched	0.15201	0.39707	not_significant
NonTargeting_223	1	0.60328	0.60491	0.999995	403	0	0.14443	0.39672	0.39719	0.882724	433	0	0.14443	0.882724	enriched	0.14443	0.39672	not_significant
NonTargeting_456	1	0.60362	0.60527	0.999995	404	0	0.14922	0.39638	0.39674	0.882724	432	0	0.14922	0.882724	enriched	0.14922	0.39638	not_significant
NonTargeting_304	1	0.6081	0.60976	0.999995	405	0	0.15917	0.3919	0.39242	0.882724	430	0	0.15917	0.882724	enriched	0.15917	0.3919	not_significant
NonTargeting_468	1	0.61259	0.61413	0.999995	406	0	0.1615	0.38741	0.38807	0.882724	426	0	0.1615	0.882724	enriched	0.1615	0.38741	not_significant
NonTargeting_424	1	0.61397	0.61558	0.999995	407	0	0.16615	0.38603	0.3866	0.882724	424	0	0.16615	0.882724	enriched	0.16615	0.38603	not_significant
NonTargeting_476	1	0.615	0.61655	0.999995	408	0	0.16503	0.385	0.38555	0.882724	422	0	0.16503	0.882724	enriched	0.16503	0.385	not_significant
NonTargeting_499	1	0.61983	0.62145	0.999995	409	0	0.17039	0.38017	0.38063	0.882724	419	0	0.17039	0.882724	enriched	0.17039	0.38017	not_significant
NonTargeting_292	1	0.62052	0.62218	0.999995	410	0	0.16494	0.37948	0.37999	0.882724	418	0	0.16494	0.882724	enriched	0.16494	0.37948	not_significant
NonTargeting_12	1	0.62328	0.62512	0.999995	411	0	0.179	0.37672	0.37718	0.882724	416	0	0.179	0.882724	enriched	0.179	0.37672	not_significant
NonTargeting_100	1	0.62569	0.62773	0.999995	412	0	0.17843	0.37431	0.37474	0.882724	413	0	0.17843	0.882724	enriched	0.17843	0.37431	not_significant
NonTargeting_314	1	0.62914	0.63143	0.999995	413	0	0.18464	0.37086	0.37113	0.882724	410	0	0.18464	0.882724	enriched	0.18464	0.37086	not_significant
KCNK4	6	0.63329	0.69679	0.999995	414	1	0.17842	0.47886	0.61889	0.894941	522	1	0.17842	0.894941	enriched	0.17842	0.47886	not_significant
NonTargeting_130	1	0.63397	0.63634	0.999995	415	0	0.19246	0.36603	0.36622	0.882724	409	0	0.19246	0.882724	enriched	0.19246	0.36603	not_significant
NonTargeting_41	1	0.635	0.63751	0.999995	416	0	0.18657	0.365	0.36521	0.882724	408	0	0.18657	0.882724	enriched	0.18657	0.365	not_significant
ITGB1	6	0.63686	0.69849	0.999995	417	1	0.32143	0.096982	0.21432	0.882724	135	3	0.32143	0.882724	enriched	0.32143	0.096982	not_significant
NonTargeting_216	1	0.63948	0.64206	0.999995	418	0	0.19603	0.36052	0.36072	0.882724	406	0	0.19603	0.882724	enriched	0.19603	0.36052	not_significant
NonTargeting_168	1	0.64052	0.64292	0.999995	419	0	0.19515	0.35948	0.35973	0.882724	405	0	0.19515	0.882724	enriched	0.19515	0.35948	not_significant
NonTargeting_228	1	0.64121	0.64362	0.999995	420	0	0.1963	0.35879	0.35907	0.882724	404	0	0.1963	0.882724	enriched	0.1963	0.35879	not_significant
NonTargeting_123	1	0.64155	0.64397	0.999995	421	0	0.20381	0.35845	0.35869	0.882724	403	0	0.20381	0.882724	enriched	0.20381	0.35845	not_significant
NonTargeting_365	1	0.645	0.64779	0.999995	422	0	0.21171	0.355	0.35554	0.882724	401	0	0.21171	0.882724	enriched	0.21171	0.355	not_significant
NonTargeting_205	1	0.64672	0.64948	0.999995	423	0	0.21173	0.35328	0.35394	0.882724	398	0	0.21173	0.882724	enriched	0.21173	0.35328	not_significant
NonTargeting_278	1	0.64776	0.65061	0.999995	424	0	0.22111	0.35224	0.35296	0.882724	397	0	0.22111	0.882724	enriched	0.22111	0.35224	not_significant
NonTargeting_74	1	0.64879	0.65165	0.999995	425	0	0.21671	0.35121	0.35188	0.882724	396	0	0.21671	0.882724	enriched	0.21671	0.35121	not_significant
NonTargeting_84	1	0.64914	0.65206	0.999995	426	0	0.21756	0.35086	0.3515	0.882724	395	0	0.21756	0.882724	enriched	0.21756	0.35086	not_significant
NonTargeting_57	1	0.64948	0.65242	0.999995	427	0	0.21199	0.35052	0.35115	0.882724	394	0	0.21199	0.882724	enriched	0.21199	0.35052	not_significant
NonTargeting_397	1	0.6519	0.65455	0.999995	428	0	0.21322	0.3481	0.34861	0.882724	392	0	0.21322	0.882724	enriched	0.21322	0.3481	not_significant
NonTargeting_471	1	0.65293	0.65563	0.999995	429	0	0.21809	0.34707	0.34759	0.882724	390	0	0.21809	0.882724	enriched	0.21809	0.34707	not_significant
NonTargeting_412	1	0.65328	0.65591	0.999995	430	0	0.22565	0.34672	0.34728	0.882724	389	0	0.22565	0.882724	enriched	0.22565	0.34672	not_significant
NonTargeting_237	1	0.65534	0.65804	0.999995	431	0	0.22334	0.34466	0.34545	0.882724	385	0	0.22334	0.882724	enriched	0.22334	0.34466	not_significant
NonTargeting_89	1	0.65638	0.65918	0.999995	432	0	0.22316	0.34362	0.34446	0.882724	384	0	0.22316	0.882724	enriched	0.22316	0.34362	not_significant
NonTargeting_63	1	0.65741	0.66014	0.999995	433	0	0.22619	0.34259	0.34329	0.882724	383	0	0.22619	0.882724	enriched	0.22619	0.34259	not_significant
NonTargeting_34	1	0.66086	0.66316	0.999995	434	0	0.22466	0.33914	0.33949	0.882724	381	0	0.22466	0.882724	enriched	0.22466	0.33914	not_significant
NonTargeting_134	1	0.66155	0.6639	0.999995	435	0	0.22612	0.33845	0.3388	0.882724	380	0	0.22612	0.882724	enriched	0.22612	0.33845	not_significant
NonTargeting_190	1	0.66328	0.66549	0.999995	436	0	0.23309	0.33672	0.33708	0.882724	379	0	0.23309	0.882724	enriched	0.23309	0.33672	not_significant
NonTargeting_35	1	0.66431	0.66646	0.999995	437	0	0.23685	0.33569	0.33591	0.882724	378	0	0.23685	0.882724	enriched	0.23685	0.33569	not_significant
NonTargeting_420	1	0.66534	0.66755	0.999995	438	0	0.23551	0.33466	0.33485	0.882724	377	0	0.23551	0.882724	enriched	0.23551	0.33466	not_significant
NonTargeting_350	1	0.66638	0.66852	0.999995	439	0	0.23261	0.33362	0.33378	0.882724	376	0	0.23261	0.882724	enriched	0.23261	0.33362	not_significant
NonTargeting_303	1	0.66672	0.66883	0.999995	440	0	0.24132	0.33328	0.3334	0.882724	375	0	0.24132	0.882724	enriched	0.24132	0.33328	not_significant
NonTargeting_174	1	0.66741	0.66958	0.999995	441	0	0.23961	0.33259	0.33269	0.882724	374	0	0.23961	0.882724	enriched	0.23961	0.33259	not_significant
NonTargeting_96	1	0.6681	0.67033	0.999995	442	0	0.23811	0.3319	0.33205	0.882724	373	0	0.23811	0.882724	enriched	0.23811	0.3319	not_significant
NonTargeting_329	1	0.66914	0.67134	0.999995	443	0	0.23383	0.33086	0.33096	0.882724	372	0	0.23383	0.882724	enriched	0.23383	0.33086	not_significant
NonTargeting_71	1	0.66948	0.67164	0.999995	444	0	0.24332	0.33052	0.3306	0.882724	370	0	0.24332	0.882724	enriched	0.24332	0.33052	not_significant
NonTargeting_431	1	0.67086	0.67295	0.999995	445	0	0.24436	0.32914	0.32918	0.882724	369	0	0.24436	0.882724	enriched	0.24436	0.32914	not_significant
NonTargeting_477	1	0.67121	0.6733	0.999995	446	0	0.25001	0.32879	0.32888	0.882724	368	0	0.25001	0.882724	enriched	0.25001	0.32879	not_significant
KCNK12	6	0.67265	0.71647	0.999995	447	1	-0.017628	0.87209	0.87048	0.999995	781	0	-0.017628	0.999995	enriched	-0.017628	0.87209	not_significant
NonTargeting_163	1	0.67397	0.67586	0.999995	448	0	0.25229	0.32603	0.32616	0.882724	366	0	0.25229	0.882724	enriched	0.25229	0.32603	not_significant
NonTargeting_288	1	0.67707	0.67865	0.999995	449	0	0.25052	0.32293	0.32301	0.882724	363	0	0.25052	0.882724	enriched	0.25052	0.32293	not_significant
TAS2R13	6	0.67832	0.71942	0.999995	450	1	0.028563	0.93336	0.9335	0.999995	796	0	0.028563	0.999995	enriched	0.028563	0.93336	not_significant
FN1	6	0.68232	0.72178	0.999995	451	1	-0.019037	0.2609	0.42765	0.882724	313	1	-0.019037	0.882724	enriched	-0.019037	0.2609	not_significant
NonTargeting_317	1	0.68397	0.68546	0.999995	452	0	0.26233	0.31603	0.31622	0.882724	361	0	0.26233	0.882724	enriched	0.26233	0.31603	not_significant
NonTargeting_377	1	0.68879	0.68989	0.999995	453	0	0.27785	0.31121	0.3114	0.882724	359	0	0.27785	0.882724	enriched	0.27785	0.31121	not_significant
NonTargeting_451	1	0.68983	0.69099	0.999995	454	0	0.27666	0.31017	0.31046	0.882724	356	0	0.27666	0.882724	enriched	0.27666	0.31017	not_significant
NonTargeting_426	1	0.69017	0.6915	0.999995	455	0	0.26958	0.30983	0.31008	0.882724	355	0	0.26958	0.882724	enriched	0.26958	0.30983	not_significant
TAS2R1	6	0.69019	0.72651	0.999995	456	1	0.051006	0.26087	0.42761	0.882724	312	2	0.051006	0.882724	enriched	0.051006	0.26087	not_significant
NonTargeting_290	1	0.69293	0.69398	0.999995	457	0	0.2814	0.30707	0.30742	0.882724	353	0	0.2814	0.882724	enriched	0.2814	0.30707	not_significant
NonTargeting_390	1	0.69328	0.69424	0.999995	458	0	0.28035	0.30672	0.30704	0.882724	352	0	0.28035	0.882724	enriched	0.28035	0.30672	not_significant
TAS2R39	6	0.6933	0.72834	0.999995	459	1	-0.14305	0.9567	0.95663	0.999995	799	0	-0.14305	0.999995	enriched	-0.14305	0.9567	not_significant
OR10A1	6	0.69484	0.72929	0.999995	460	1	0.3003	0.2073	0.37895	0.882724	271	3	0.3003	0.882724	enriched	0.3003	0.2073	not_significant
NonTargeting_345	1	0.695	0.69586	0.999995	461	0	0.28011	0.305	0.30534	0.882724	350	0	0.28011	0.882724	enriched	0.28011	0.305	not_significant
NonTargeting_153	1	0.69741	0.6983	0.999995	462	0	0.28595	0.30259	0.30303	0.882724	348	0	0.28595	0.882724	enriched	0.28595	0.30259	not_significant
NonTargeting_423	1	0.6981	0.699	0.999995	463	0	0.2754	0.3019	0.30239	0.882724	347	0	0.2754	0.882724	enriched	0.2754	0.3019	not_significant
NonTargeting_361	1	0.69845	0.69932	0.999995	464	0	0.28036	0.30155	0.30208	0.882724	346	0	0.28036	0.882724	enriched	0.28036	0.30155	not_significant
NonTargeting_136	1	0.69983	0.70077	0.999995	465	0	0.2848	0.30017	0.30066	0.882724	344	0	0.2848	0.882724	enriched	0.2848	0.30017	not_significant
NonTargeting_132	1	0.70017	0.70118	0.999995	466	0	0.28929	0.29983	0.30034	0.882724	343	0	0.28929	0.882724	enriched	0.28929	0.29983	not_significant
NonTargeting_241	1	0.70259	0.70343	0.999995	467	0	0.29791	0.29741	0.29819	0.882724	341	0	0.29791	0.882724	enriched	0.29791	0.29741	not_significant
NonTargeting_193	1	0.70328	0.70415	0.999995	468	0	0.28384	0.29672	0.29751	0.882724	340	0	0.28384	0.882724	enriched	0.28384	0.29672	not_significant
NonTargeting_458	1	0.70534	0.70627	0.999995	469	0	0.30706	0.29466	0.29523	0.882724	338	0	0.30706	0.882724	enriched	0.30706	0.29466	not_significant
NonTargeting_137	1	0.70638	0.70708	0.999995	470	0	0.3053	0.29362	0.29406	0.882724	337	0	0.3053	0.882724	enriched	0.3053	0.29362	not_significant
VCAM1	6	0.70695	0.73677	0.999995	471	1	0.00028967	0.81881	0.82	0.971047	760	1	0.00028967	0.971047	enriched	0.00028967	0.81881	not_significant
NonTargeting_242	1	0.7081	0.70871	0.999995	472	0	0.3028	0.2919	0.29221	0.882724	336	0	0.3028	0.882724	enriched	0.3028	0.2919	not_significant
TAS2R20	6	0.70843	0.73754	0.999995	473	1	0.039114	0.12809	0.26234	0.882724	177	1	0.039114	0.882724	enriched	0.039114	0.12809	not_significant
NonTargeting_457	1	0.70914	0.70987	0.999995	474	0	0.29976	0.29086	0.29117	0.882724	335	0	0.29976	0.882724	enriched	0.29976	0.29086	not_significant
TAS2R9	6	0.71138	0.73941	0.999995	475	1	0.40183	0.036073	0.10443	0.882724	68	4	0.40183	0.882724	enriched	0.40183	0.036073	not_significant
NonTargeting_158	1	0.71155	0.71243	0.999995	476	0	0.31341	0.28845	0.28882	0.882724	334	0	0.31341	0.882724	enriched	0.31341	0.28845	not_significant
NonTargeting_234	1	0.71431	0.71537	0.999995	477	0	0.31254	0.28569	0.2859	0.882724	333	0	0.31254	0.882724	enriched	0.31254	0.28569	not_significant
NonTargeting_258	1	0.71466	0.71571	0.999995	478	0	0.30873	0.28534	0.28556	0.882724	332	0	0.30873	0.882724	enriched	0.30873	0.28534	not_significant
OR8A2	6	0.71721	0.74301	0.999995	479	1	0.068876	0.25444	0.42164	0.882724	306	1	0.068876	0.882724	enriched	0.068876	0.25444	not_significant
NonTargeting_309	1	0.71845	0.7196	0.999995	480	0	0.32401	0.28155	0.28175	0.882724	328	0	0.32401	0.882724	enriched	0.32401	0.28155	not_significant
NonTargeting_298	1	0.71983	0.72089	0.999995	481	0	0.3106	0.28017	0.28055	0.882724	327	0	0.3106	0.882724	enriched	0.3106	0.28017	not_significant
GRIN2C	6	0.72506	0.74792	0.999995	482	1	0.32158	0.19098	0.35593	0.882724	252	3	0.32158	0.882724	enriched	0.32158	0.19098	not_significant
NonTargeting_73	1	0.72603	0.7276	0.999995	483	0	0.32856	0.27397	0.2746	0.882724	325	1	0.32856	0.882724	enriched	0.32856	0.27397	not_significant
CDKN2C	6	0.72717	0.74919	0.999995	484	1	0.19838	0.041416	0.11783	0.882724	77	3	0.19838	0.882724	enriched	0.19838	0.041416	not_significant
KCNJ11	6	0.72927	0.75048	0.999995	485	1	0.024924	0.41092	0.55625	0.882724	456	2	0.024924	0.882724	enriched	0.024924	0.41092	not_significant
NonTargeting_282	1	0.72948	0.73092	0.999995	486	0	0.32429	0.27052	0.27108	0.882724	323	1	0.32429	0.882724	enriched	0.32429	0.27052	not_significant
NonTargeting_151	1	0.72983	0.7312	0.999995	487	0	0.33851	0.27017	0.27076	0.882724	322	1	0.33851	0.882724	enriched	0.33851	0.27017	not_significant
NonTargeting_52	1	0.73017	0.73146	0.999995	488	0	0.32104	0.26983	0.27042	0.882724	321	1	0.32104	0.882724	enriched	0.32104	0.26983	not_significant
