Gene	Num_sgRNAs	RRA_Score_Neg	PValue_Neg	FDR_Neg	Rank_Neg	neg|goodsgrna	LFC_Neg	RRA_Score_Pos	PValue_Pos	FDR_Pos	Rank_Pos	pos|goodsgrna	LFC_Pos	FDR	Direction	logFC	RRA_Score	Significance
NonTargeting_144	1	0.52259	0.52258	0.999995	322	0	0.050446	0.47741	0.47747	0.890564	523	0	0.050446	0.890564	enriched	0.050446	0.47741	not_significant
NonTargeting_346	1	0.52293	0.52294	0.999995	323	0	0.052106	0.47707	0.47709	0.890564	522	0	0.052106	0.890564	enriched	0.052106	0.47707	not_significant
NonTargeting_189	1	0.52362	0.52381	0.999995	324	0	0.052861	0.47638	0.47636	0.890564	521	0	0.052861	0.890564	enriched	0.052861	0.47638	not_significant
NonTargeting_165	1	0.52397	0.52412	0.999995	325	0	0.052622	0.47603	0.47591	0.890564	520	0	0.052622	0.890564	enriched	0.052622	0.47603	not_significant
NonTargeting_437	1	0.52431	0.52442	0.999995	326	0	0.05414	0.47569	0.47556	0.890564	519	0	0.05414	0.890564	enriched	0.05414	0.47569	not_significant
NonTargeting_57	1	0.52672	0.52676	0.999995	327	0	0.056573	0.47328	0.47305	0.890564	518	0	0.056573	0.890564	enriched	0.056573	0.47328	not_significant
NonTargeting_380	1	0.52776	0.52754	0.999995	328	0	0.056843	0.47224	0.47192	0.890564	517	0	0.056843	0.890564	enriched	0.056843	0.47224	not_significant
NonTargeting_0	1	0.52845	0.52821	0.999995	329	0	0.059232	0.47155	0.47125	0.890564	516	0	0.059232	0.890564	enriched	0.059232	0.47155	not_significant
NonTargeting_320	1	0.52914	0.52895	0.999995	330	0	0.060983	0.47086	0.47055	0.890564	515	0	0.060983	0.890564	enriched	0.060983	0.47086	not_significant
NonTargeting_176	1	0.52948	0.52941	0.999995	331	0	0.059393	0.47052	0.47019	0.890564	514	0	0.059393	0.890564	enriched	0.059393	0.47052	not_significant
NonTargeting_98	1	0.52983	0.52976	0.999995	332	0	0.058551	0.47017	0.46988	0.890564	513	0	0.058551	0.890564	enriched	0.058551	0.47017	not_significant
NonTargeting_290	1	0.53017	0.53005	0.999995	333	0	0.062155	0.46983	0.46951	0.890564	512	0	0.062155	0.890564	enriched	0.062155	0.46983	not_significant
NonTargeting_302	1	0.53121	0.53114	0.999995	334	0	0.060246	0.46879	0.46839	0.890564	509	0	0.060246	0.890564	enriched	0.060246	0.46879	not_significant
NonTargeting_476	1	0.53466	0.53435	0.999995	335	0	0.065971	0.46534	0.46521	0.890564	507	0	0.065971	0.890564	enriched	0.065971	0.46534	not_significant
NonTargeting_387	1	0.535	0.53473	0.999995	336	0	0.066139	0.465	0.46492	0.890564	506	0	0.066139	0.890564	enriched	0.066139	0.465	not_significant
NonTargeting_487	1	0.53603	0.53572	0.999995	337	0	0.06868	0.46397	0.46399	0.890564	505	0	0.06868	0.890564	enriched	0.06868	0.46397	not_significant
NonTargeting_403	1	0.53776	0.53745	0.999995	338	0	0.065707	0.46224	0.46224	0.890564	503	0	0.065707	0.890564	enriched	0.065707	0.46224	not_significant
NonTargeting_375	1	0.54259	0.54249	0.999995	339	0	0.077248	0.45741	0.45752	0.890564	500	0	0.077248	0.890564	enriched	0.077248	0.45741	not_significant
NonTargeting_467	1	0.54328	0.54324	0.999995	340	0	0.075824	0.45672	0.45684	0.890564	499	0	0.075824	0.890564	enriched	0.075824	0.45672	not_significant
NonTargeting_205	1	0.54397	0.54387	0.999995	341	0	0.080545	0.45603	0.45614	0.890564	498	0	0.080545	0.890564	enriched	0.080545	0.45603	not_significant
NonTargeting_243	1	0.54603	0.54646	0.999995	342	0	0.085257	0.45397	0.45391	0.890564	496	0	0.085257	0.890564	enriched	0.085257	0.45397	not_significant
NonTargeting_34	1	0.54741	0.54769	0.999995	343	0	0.082867	0.45259	0.45263	0.890564	495	0	0.082867	0.890564	enriched	0.082867	0.45259	not_significant
NonTargeting_349	1	0.54879	0.54898	0.999995	344	0	0.086694	0.45121	0.45117	0.890564	494	0	0.086694	0.890564	enriched	0.086694	0.45121	not_significant
NonTargeting_390	1	0.54914	0.54933	0.999995	345	0	0.088257	0.45086	0.45072	0.890564	493	0	0.088257	0.890564	enriched	0.088257	0.45086	not_significant
NonTargeting_84	1	0.54948	0.54963	0.999995	346	0	0.088186	0.45052	0.45046	0.890564	492	0	0.088186	0.890564	enriched	0.088186	0.45052	not_significant
NonTargeting_203	1	0.55086	0.551	0.999995	347	0	0.08733	0.44914	0.44919	0.890564	490	0	0.08733	0.890564	enriched	0.08733	0.44914	not_significant
NonTargeting_3	1	0.55293	0.5534	0.999995	348	0	0.090729	0.44707	0.44706	0.890564	488	0	0.090729	0.890564	enriched	0.090729	0.44707	not_significant
NonTargeting_190	1	0.55328	0.55372	0.999995	349	0	0.091834	0.44672	0.44681	0.890564	487	0	0.091834	0.890564	enriched	0.091834	0.44672	not_significant
NonTargeting_139	1	0.55431	0.55483	0.999995	350	0	0.09122	0.44569	0.44565	0.890564	486	0	0.09122	0.890564	enriched	0.09122	0.44569	not_significant
NonTargeting_286	1	0.55466	0.55514	0.999995	351	0	0.094097	0.44534	0.44536	0.890564	485	0	0.094097	0.890564	enriched	0.094097	0.44534	not_significant
NonTargeting_396	1	0.55603	0.55652	0.999995	352	0	0.094811	0.44397	0.44403	0.890564	484	0	0.094811	0.890564	enriched	0.094811	0.44397	not_significant
NonTargeting_398	1	0.55672	0.55722	0.999995	353	0	0.096901	0.44328	0.44345	0.890564	483	0	0.096901	0.890564	enriched	0.096901	0.44328	not_significant
NonTargeting_170	1	0.56086	0.56159	0.999995	354	0	0.097697	0.43914	0.43927	0.890564	480	0	0.097697	0.890564	enriched	0.097697	0.43914	not_significant
NonTargeting_284	1	0.5619	0.56279	0.999995	355	0	0.102	0.4381	0.4384	0.890564	479	0	0.102	0.890564	enriched	0.102	0.4381	not_significant
NonTargeting_397	1	0.56259	0.5635	0.999995	356	0	0.10062	0.43741	0.43772	0.890564	478	0	0.10062	0.890564	enriched	0.10062	0.43741	not_significant
NonTargeting_270	1	0.56362	0.5646	0.999995	357	0	0.10338	0.43638	0.43663	0.890564	476	0	0.10338	0.890564	enriched	0.10338	0.43638	not_significant
NonTargeting_101	1	0.56776	0.56874	0.999995	358	0	0.1042	0.43224	0.43223	0.890564	473	0	0.1042	0.890564	enriched	0.1042	0.43224	not_significant
NonTargeting_29	1	0.56845	0.5694	0.999995	359	0	0.11145	0.43155	0.43152	0.890564	472	0	0.11145	0.890564	enriched	0.11145	0.43155	not_significant
NonTargeting_483	1	0.56983	0.57063	0.999995	360	0	0.10825	0.43017	0.43014	0.890564	471	0	0.10825	0.890564	enriched	0.10825	0.43017	not_significant
NonTargeting_271	1	0.57121	0.57189	0.999995	361	0	0.11331	0.42879	0.4288	0.890564	470	0	0.11331	0.890564	enriched	0.11331	0.42879	not_significant
NonTargeting_246	1	0.57328	0.57395	0.999995	362	0	0.1156	0.42672	0.42697	0.890564	469	0	0.1156	0.890564	enriched	0.1156	0.42672	not_significant
NonTargeting_20	1	0.57466	0.57533	0.999995	363	0	0.11828	0.42534	0.42553	0.890564	468	0	0.11828	0.890564	enriched	0.11828	0.42534	not_significant
NonTargeting_405	1	0.57741	0.57801	0.999995	364	0	0.1164	0.42259	0.42289	0.890564	465	0	0.1164	0.890564	enriched	0.1164	0.42259	not_significant
NonTargeting_306	1	0.57914	0.58	0.999995	365	0	0.11896	0.42086	0.4212	0.890564	464	0	0.11896	0.890564	enriched	0.11896	0.42086	not_significant
NonTargeting_420	1	0.57983	0.58085	0.999995	366	0	0.12119	0.42017	0.42054	0.890564	463	0	0.12119	0.890564	enriched	0.12119	0.42017	not_significant
NonTargeting_37	1	0.58017	0.58115	0.999995	367	0	0.1186	0.41983	0.42028	0.890564	462	0	0.1186	0.890564	enriched	0.1186	0.41983	not_significant
NonTargeting_199	1	0.58086	0.58175	0.999995	368	0	0.11925	0.41914	0.41955	0.890564	461	0	0.11925	0.890564	enriched	0.11925	0.41914	not_significant
NonTargeting_166	1	0.58155	0.58245	0.999995	369	0	0.1241	0.41845	0.41871	0.890564	460	0	0.1241	0.890564	enriched	0.1241	0.41845	not_significant
NonTargeting_163	1	0.58259	0.58361	0.999995	370	0	0.1254	0.41741	0.41765	0.890564	458	0	0.1254	0.890564	enriched	0.1254	0.41741	not_significant
NonTargeting_303	1	0.58397	0.58493	0.999995	371	0	0.12716	0.41603	0.41629	0.890564	457	0	0.12716	0.890564	enriched	0.12716	0.41603	not_significant
NonTargeting_32	1	0.58431	0.58522	0.999995	372	0	0.12296	0.41569	0.41598	0.890564	456	0	0.12296	0.890564	enriched	0.12296	0.41569	not_significant
NonTargeting_261	1	0.585	0.58603	0.999995	373	0	0.12669	0.415	0.41525	0.890564	454	0	0.12669	0.890564	enriched	0.12669	0.415	not_significant
KCNJ11	6	0.5861	0.67694	0.999995	374	1	0.014978	0.92565	0.92585	0.999995	790	0	0.014978	0.999995	enriched	0.014978	0.92565	not_significant
NonTargeting_488	1	0.58707	0.58811	0.999995	375	0	0.12775	0.41293	0.41322	0.890564	452	0	0.12775	0.890564	enriched	0.12775	0.41293	not_significant
NonTargeting_282	1	0.58741	0.58843	0.999995	376	0	0.12611	0.41259	0.41287	0.890564	451	0	0.12611	0.890564	enriched	0.12611	0.41259	not_significant
NonTargeting_496	1	0.5881	0.58904	0.999995	377	0	0.13251	0.4119	0.41213	0.890564	450	0	0.13251	0.890564	enriched	0.13251	0.4119	not_significant
NonTargeting_43	1	0.58845	0.58933	0.999995	378	0	0.12842	0.41155	0.41181	0.890564	449	0	0.12842	0.890564	enriched	0.12842	0.41155	not_significant
NonTargeting_180	1	0.58983	0.59086	0.999995	379	0	0.13243	0.41017	0.41055	0.890564	448	0	0.13243	0.890564	enriched	0.13243	0.41017	not_significant
NonTargeting_436	1	0.59017	0.59118	0.999995	380	0	0.13289	0.40983	0.41016	0.890564	447	0	0.13289	0.890564	enriched	0.13289	0.40983	not_significant
NonTargeting_429	1	0.59052	0.59143	0.999995	381	0	0.13562	0.40948	0.40973	0.890564	446	0	0.13562	0.890564	enriched	0.13562	0.40948	not_significant
NonTargeting_413	1	0.5919	0.59282	0.999995	382	0	0.14085	0.4081	0.40813	0.890564	444	0	0.14085	0.890564	enriched	0.14085	0.4081	not_significant
NonTargeting_76	1	0.59259	0.59362	0.999995	383	0	0.13701	0.40741	0.40753	0.890564	443	0	0.13701	0.890564	enriched	0.13701	0.40741	not_significant
NonTargeting_425	1	0.59293	0.594	0.999995	384	0	0.14245	0.40707	0.40711	0.890564	442	0	0.14245	0.890564	enriched	0.14245	0.40707	not_significant
NonTargeting_69	1	0.59362	0.59454	0.999995	385	0	0.13683	0.40638	0.40633	0.890564	441	0	0.13683	0.890564	enriched	0.13683	0.40638	not_significant
TGFB2	6	0.59397	0.68079	0.999995	386	1	-0.0030775	0.41511	0.55742	0.89729	455	2	-0.0030775	0.89729	enriched	-0.0030775	0.41511	not_significant
NonTargeting_426	1	0.59914	0.60056	0.999995	387	0	0.14568	0.40086	0.40113	0.890564	437	0	0.14568	0.890564	enriched	0.14568	0.40086	not_significant
CDKN2B	6	0.60076	0.68412	0.999995	388	1	0.29275	0.0017191	0.0073304	0.395888	14	3	0.29275	0.395888	enriched	0.29275	0.0017191	not_significant
NonTargeting_179	1	0.60328	0.60491	0.999995	389	0	0.14831	0.39672	0.39719	0.890564	435	0	0.14831	0.890564	enriched	0.14831	0.39672	not_significant
NonTargeting_221	1	0.60776	0.60938	0.999995	390	0	0.16198	0.39224	0.39277	0.890564	433	0	0.16198	0.890564	enriched	0.16198	0.39224	not_significant
NonTargeting_418	1	0.60914	0.61075	0.999995	391	0	0.15427	0.39086	0.39135	0.890564	432	0	0.15427	0.890564	enriched	0.15427	0.39086	not_significant
NonTargeting_251	1	0.60948	0.61115	0.999995	392	0	0.15765	0.39052	0.39098	0.890564	430	0	0.15765	0.890564	enriched	0.15765	0.39052	not_significant
KCNK4	6	0.61029	0.6882	0.999995	393	1	0.073985	0.32443	0.4759	0.890564	368	2	0.073985	0.890564	enriched	0.073985	0.32443	not_significant
NonTargeting_357	1	0.61052	0.61213	0.999995	394	0	0.16375	0.38948	0.39006	0.890564	429	0	0.16375	0.890564	enriched	0.16375	0.38948	not_significant
NonTargeting_254	1	0.61086	0.61239	0.999995	395	0	0.16317	0.38914	0.38977	0.890564	428	0	0.16317	0.890564	enriched	0.16317	0.38914	not_significant
NonTargeting_12	1	0.61121	0.6127	0.999995	396	0	0.16524	0.38879	0.38942	0.890564	427	0	0.16524	0.890564	enriched	0.16524	0.38879	not_significant
NonTargeting_466	1	0.61224	0.6137	0.999995	397	0	0.16468	0.38776	0.38839	0.890564	426	0	0.16468	0.890564	enriched	0.16468	0.38776	not_significant
NonTargeting_471	1	0.61362	0.61519	0.999995	398	0	0.16424	0.38638	0.38696	0.890564	424	0	0.16424	0.890564	enriched	0.16424	0.38638	not_significant
NonTargeting_447	1	0.61638	0.61815	0.999995	399	0	0.16865	0.38362	0.38408	0.890564	423	0	0.16865	0.890564	enriched	0.16865	0.38362	not_significant
NonTargeting_409	1	0.62052	0.62218	0.999995	400	0	0.17578	0.37948	0.37999	0.890564	422	0	0.17578	0.890564	enriched	0.17578	0.37948	not_significant
NonTargeting_492	1	0.62155	0.62341	0.999995	401	0	0.18027	0.37845	0.37901	0.890564	420	0	0.18027	0.890564	enriched	0.18027	0.37845	not_significant
NonTargeting_90	1	0.62362	0.62554	0.999995	402	0	0.17398	0.37638	0.3768	0.890564	416	0	0.17398	0.890564	enriched	0.17398	0.37638	not_significant
NonTargeting_117	1	0.625	0.62687	0.999995	403	0	0.17862	0.375	0.37541	0.890564	415	0	0.17862	0.890564	enriched	0.17862	0.375	not_significant
NonTargeting_59	1	0.62845	0.63055	0.999995	404	0	0.1772	0.37155	0.37174	0.890564	414	0	0.1772	0.890564	enriched	0.1772	0.37155	not_significant
NonTargeting_19	1	0.63086	0.63328	0.999995	405	0	0.18513	0.36914	0.36951	0.890564	412	0	0.18513	0.890564	enriched	0.18513	0.36914	not_significant
NonTargeting_304	1	0.63155	0.63392	0.999995	406	0	0.18798	0.36845	0.3687	0.890564	411	0	0.18798	0.890564	enriched	0.18798	0.36845	not_significant
NonTargeting_459	1	0.63293	0.63543	0.999995	407	0	0.19442	0.36707	0.36735	0.890564	409	0	0.19442	0.890564	enriched	0.19442	0.36707	not_significant
NonTargeting_47	1	0.63397	0.63634	0.999995	408	0	0.1945	0.36603	0.36622	0.890564	407	0	0.1945	0.890564	enriched	0.1945	0.36603	not_significant
NonTargeting_27	1	0.63466	0.63711	0.999995	409	0	0.19318	0.36534	0.36556	0.890564	406	0	0.19318	0.890564	enriched	0.19318	0.36534	not_significant
NonTargeting_87	1	0.63914	0.64162	0.999995	410	0	0.19553	0.36086	0.36102	0.890564	402	0	0.19553	0.890564	enriched	0.19553	0.36086	not_significant
NonTargeting_213	1	0.6419	0.64427	0.999995	411	0	0.19908	0.3581	0.35836	0.890564	400	0	0.19908	0.890564	enriched	0.19908	0.3581	not_significant
NonTargeting_14	1	0.64397	0.64643	0.999995	412	0	0.20986	0.35603	0.3565	0.890564	399	0	0.20986	0.890564	enriched	0.20986	0.35603	not_significant
NonTargeting_285	1	0.64534	0.64803	0.999995	413	0	0.2133	0.35466	0.35531	0.890564	398	0	0.2133	0.890564	enriched	0.2133	0.35466	not_significant
NonTargeting_104	1	0.64603	0.64874	0.999995	414	0	0.2114	0.35397	0.35463	0.890564	397	0	0.2114	0.890564	enriched	0.2114	0.35397	not_significant
NonTargeting_242	1	0.64707	0.64981	0.999995	415	0	0.2114	0.35293	0.35359	0.890564	396	0	0.2114	0.890564	enriched	0.2114	0.35293	not_significant
NonTargeting_187	1	0.65121	0.65398	0.999995	416	0	0.2085	0.34879	0.34927	0.890564	392	0	0.2085	0.890564	enriched	0.2085	0.34879	not_significant
KDR	6	0.65172	0.70798	0.999995	417	1	0.24749	0.36798	0.51407	0.890564	410	2	0.24749	0.890564	enriched	0.24749	0.36798	not_significant
NonTargeting_225	1	0.65259	0.65528	0.999995	418	0	0.2112	0.34741	0.34797	0.890564	391	0	0.2112	0.890564	enriched	0.2112	0.34741	not_significant
NonTargeting_472	1	0.65397	0.65667	0.999995	419	0	0.21671	0.34603	0.3467	0.890564	390	0	0.21671	0.890564	enriched	0.21671	0.34603	not_significant
NonTargeting_220	1	0.655	0.65777	0.999995	420	0	0.21634	0.345	0.34578	0.890564	388	0	0.21634	0.890564	enriched	0.21634	0.345	not_significant
NonTargeting_177	1	0.65741	0.66014	0.999995	421	0	0.22111	0.34259	0.34329	0.890564	387	0	0.22111	0.890564	enriched	0.22111	0.34259	not_significant
NonTargeting_462	1	0.6581	0.66072	0.999995	422	0	0.22536	0.3419	0.34234	0.890564	384	0	0.22536	0.890564	enriched	0.22536	0.3419	not_significant
NonTargeting_442	1	0.66293	0.66525	0.999995	423	0	0.23531	0.33707	0.33746	0.890564	380	0	0.23531	0.890564	enriched	0.23531	0.33707	not_significant
TEK	6	0.66357	0.71415	0.999995	424	1	0.25201	0.46974	0.60961	0.904608	511	2	0.25201	0.904608	enriched	0.25201	0.46974	not_significant
NonTargeting_439	1	0.66397	0.66623	0.999995	425	0	0.22713	0.33603	0.33631	0.890564	379	0	0.22713	0.890564	enriched	0.22713	0.33603	not_significant
IGF2	6	0.66441	0.71458	0.999995	426	1	0.23339	0.073118	0.1738	0.890564	95	3	0.23339	0.890564	enriched	0.23339	0.073118	not_significant
NonTargeting_137	1	0.66776	0.66997	0.999995	427	0	0.24161	0.33224	0.33235	0.890564	378	0	0.24161	0.890564	enriched	0.24161	0.33224	not_significant
NonTargeting_455	1	0.66983	0.67196	0.999995	428	0	0.23749	0.33017	0.33027	0.890564	376	0	0.23749	0.890564	enriched	0.23749	0.33017	not_significant
NonTargeting_334	1	0.67155	0.67364	0.999995	429	0	0.24587	0.32845	0.3285	0.890564	374	0	0.24587	0.890564	enriched	0.24587	0.32845	not_significant
NonTargeting_367	1	0.67328	0.67523	0.999995	430	0	0.24098	0.32672	0.32679	0.890564	372	0	0.24098	0.890564	enriched	0.24098	0.32672	not_significant
NonTargeting_206	1	0.67397	0.67586	0.999995	431	0	0.23742	0.32603	0.32616	0.890564	371	0	0.23742	0.890564	enriched	0.23742	0.32603	not_significant
NonTargeting_148	1	0.67534	0.67722	0.999995	432	0	0.24295	0.32466	0.32484	0.890564	369	0	0.24295	0.890564	enriched	0.24295	0.32466	not_significant
NonTargeting_66	1	0.6781	0.67969	0.999995	433	0	0.24645	0.3219	0.32205	0.890564	365	0	0.24645	0.890564	enriched	0.24645	0.3219	not_significant
NonTargeting_112	1	0.67879	0.68026	0.999995	434	0	0.24783	0.32121	0.32151	0.890564	363	0	0.24783	0.890564	enriched	0.24783	0.32121	not_significant
OR13A2	6	0.67912	0.72196	0.999995	435	1	0.1853	0.41762	0.55955	0.897678	459	2	0.1853	0.897678	enriched	0.1853	0.41762	not_significant
NonTargeting_256	1	0.68017	0.68173	0.999995	436	0	0.25476	0.31983	0.32016	0.890564	362	0	0.25476	0.890564	enriched	0.25476	0.31983	not_significant
NonTargeting_184	1	0.68293	0.68428	0.999995	437	0	0.25827	0.31707	0.31716	0.890564	359	0	0.25827	0.890564	enriched	0.25827	0.31707	not_significant
NonTargeting_369	1	0.68638	0.68773	0.999995	438	0	0.26439	0.31362	0.31392	0.890564	357	0	0.26439	0.890564	enriched	0.26439	0.31362	not_significant
SLC6A3	6	0.68785	0.72716	0.999995	439	1	0.26486	0.18926	0.35316	0.890564	244	3	0.26486	0.890564	enriched	0.26486	0.18926	not_significant
NonTargeting_217	1	0.68879	0.68989	0.999995	440	0	0.25988	0.31121	0.3114	0.890564	356	0	0.25988	0.890564	enriched	0.25988	0.31121	not_significant
NonTargeting_451	1	0.69086	0.69215	0.999995	441	0	0.26753	0.30914	0.30928	0.890564	353	0	0.26753	0.890564	enriched	0.26753	0.30914	not_significant
NonTargeting_161	1	0.69259	0.69373	0.999995	442	0	0.2726	0.30741	0.3077	0.890564	351	0	0.2726	0.890564	enriched	0.2726	0.30741	not_significant
NonTargeting_345	1	0.69431	0.69512	0.999995	443	0	0.26864	0.30569	0.30591	0.890564	350	0	0.26864	0.890564	enriched	0.26864	0.30569	not_significant
OR9A2	6	0.69484	0.73128	0.999995	444	1	-0.23433	0.47951	0.61837	0.904608	529	2	-0.23433	0.904608	enriched	-0.23433	0.47951	not_significant
NonTargeting_348	1	0.695	0.69586	0.999995	445	0	0.27227	0.305	0.30534	0.890564	349	0	0.27227	0.890564	enriched	0.27227	0.305	not_significant
NonTargeting_319	1	0.69569	0.69667	0.999995	446	0	0.26533	0.30431	0.30473	0.890564	348	0	0.26533	0.890564	enriched	0.26533	0.30431	not_significant
NonTargeting_361	1	0.69603	0.69699	0.999995	447	0	0.26609	0.30397	0.30442	0.890564	347	0	0.26609	0.890564	enriched	0.26609	0.30397	not_significant
NonTargeting_352	1	0.69914	0.70011	0.999995	448	0	0.26059	0.30086	0.30135	0.890564	345	0	0.26059	0.890564	enriched	0.26059	0.30086	not_significant
NonTargeting_63	1	0.69983	0.70077	0.999995	449	0	0.27234	0.30017	0.30066	0.890564	343	0	0.27234	0.890564	enriched	0.27234	0.30017	not_significant
TAS2R35	6	0.70019	0.7345	0.999995	450	1	0.046216	0.18031	0.33962	0.890564	232	2	0.046216	0.890564	enriched	0.046216	0.18031	not_significant
NonTargeting_340	1	0.70121	0.70206	0.999995	451	0	0.2813	0.29879	0.29943	0.890564	342	0	0.2813	0.890564	enriched	0.2813	0.29879	not_significant
NonTargeting_264	1	0.70155	0.70245	0.999995	452	0	0.29	0.29845	0.2992	0.890564	340	0	0.29	0.890564	enriched	0.29	0.29845	not_significant
TAS2R13	6	0.70246	0.73582	0.999995	453	1	-0.03555	0.74489	0.76206	0.941812	720	1	-0.03555	0.941812	enriched	-0.03555	0.74489	not_significant
NonTargeting_377	1	0.70362	0.70453	0.999995	454	0	0.28534	0.29638	0.29717	0.890564	339	0	0.28534	0.890564	enriched	0.28534	0.29638	not_significant
NonTargeting_211	1	0.70431	0.70533	0.999995	455	0	0.27985	0.29569	0.29651	0.890564	338	0	0.27985	0.890564	enriched	0.27985	0.29569	not_significant
NonTargeting_484	1	0.70603	0.7068	0.999995	456	0	0.27483	0.29397	0.29446	0.890564	337	0	0.27483	0.890564	enriched	0.27483	0.29397	not_significant
NonTargeting_317	1	0.70707	0.70768	0.999995	457	0	0.27856	0.29293	0.29321	0.890564	336	0	0.27856	0.890564	enriched	0.27856	0.29293	not_significant
NonTargeting_408	1	0.70845	0.70903	0.999995	458	0	0.28247	0.29155	0.2918	0.890564	335	0	0.28247	0.890564	enriched	0.28247	0.29155	not_significant
HTR3E	6	0.70991	0.74027	0.999995	459	1	0.10966	0.44921	0.58979	0.904608	491	2	0.10966	0.904608	enriched	0.10966	0.44921	not_significant
NonTargeting_393	1	0.71086	0.71168	0.999995	460	0	0.29515	0.28914	0.28953	0.890564	332	0	0.29515	0.890564	enriched	0.29515	0.28914	not_significant
NonTargeting_477	1	0.71259	0.7135	0.999995	461	0	0.2931	0.28741	0.28766	0.890564	329	0	0.2931	0.890564	enriched	0.2931	0.28741	not_significant
NonTargeting_65	1	0.71293	0.71389	0.999995	462	0	0.29063	0.28707	0.2873	0.890564	328	0	0.29063	0.890564	enriched	0.29063	0.28707	not_significant
NonTargeting_281	1	0.71466	0.71571	0.999995	463	0	0.29788	0.28534	0.28556	0.890564	327	0	0.29788	0.890564	enriched	0.29788	0.28534	not_significant
NonTargeting_454	1	0.715	0.7161	0.999995	464	0	0.29464	0.285	0.28511	0.890564	326	0	0.29464	0.890564	enriched	0.29464	0.285	not_significant
NonTargeting_336	1	0.71534	0.71646	0.999995	465	0	0.28431	0.28466	0.28466	0.890564	325	0	0.28431	0.890564	enriched	0.28431	0.28466	not_significant
NonTargeting_73	1	0.71707	0.71823	0.999995	466	0	0.29896	0.28293	0.28308	0.890564	324	0	0.29896	0.890564	enriched	0.29896	0.28293	not_significant
NonTargeting_383	1	0.71741	0.7186	0.999995	467	0	0.30271	0.28259	0.28276	0.890564	323	0	0.30271	0.890564	enriched	0.30271	0.28259	not_significant
OR1A2	6	0.71793	0.74508	0.999995	468	1	0.39003	0.026472	0.079071	0.868912	49	4	0.39003	0.868912	enriched	0.39003	0.026472	not_significant
NonTargeting_81	1	0.7181	0.71928	0.999995	469	0	0.3053	0.2819	0.28211	0.890564	322	0	0.3053	0.890564	enriched	0.3053	0.2819	not_significant
NonTargeting_316	1	0.71845	0.7196	0.999995	470	0	0.29513	0.28155	0.28175	0.890564	321	0	0.29513	0.890564	enriched	0.29513	0.28155	not_significant
KCNJ6	6	0.71937	0.74592	0.999995	471	1	0.31086	0.1082	0.22942	0.890564	141	3	0.31086	0.890564	enriched	0.31086	0.1082	not_significant
NonTargeting_498	1	0.71983	0.72089	0.999995	472	0	0.29242	0.28017	0.28055	0.890564	320	0	0.29242	0.890564	enriched	0.29242	0.28017	not_significant
NonTargeting_486	1	0.72224	0.72356	0.999995	473	0	0.30443	0.27776	0.2783	0.890564	318	0	0.30443	0.890564	enriched	0.30443	0.27776	not_significant
OR4A2	6	0.72365	0.74865	0.999995	474	1	-0.19019	0.65258	0.70882	0.931303	655	1	-0.19019	0.931303	enriched	-0.19019	0.65258	not_significant
GABBR1	6	0.72717	0.75079	0.999995	475	1	-0.030919	0.21132	0.37679	0.890564	261	1	-0.030919	0.890564	enriched	-0.030919	0.21132	not_significant
NonTargeting_457	1	0.72741	0.72901	0.999995	476	0	0.30837	0.27259	0.27316	0.890564	315	0	0.30837	0.890564	enriched	0.30837	0.27259	not_significant
TIE1	6	0.72787	0.75125	0.999995	477	1	0.14681	0.72506	0.74982	0.938576	702	1	0.14681	0.938576	enriched	0.14681	0.72506	not_significant
NonTargeting_247	1	0.72845	0.72998	0.999995	478	0	0.31095	0.27155	0.2721	0.890564	314	0	0.31095	0.890564	enriched	0.31095	0.27155	not_significant
NonTargeting_450	1	0.72914	0.73061	0.999995	479	0	0.31347	0.27086	0.27146	0.890564	313	0	0.31347	0.890564	enriched	0.31347	0.27086	not_significant
BIRC2	6	0.73135	0.75341	0.999995	480	1	0.0023256	0.95685	0.95674	0.999995	799	0	0.0023256	0.999995	enriched	0.0023256	0.95685	not_significant
NonTargeting_379	1	0.73293	0.7341	0.999995	481	0	0.31457	0.26707	0.26775	0.890564	311	1	0.31457	0.890564	enriched	0.31457	0.26707	not_significant
KCNK10	6	0.73342	0.75485	0.999995	482	1	0.13054	0.11632	0.24216	0.890564	155	3	0.13054	0.890564	enriched	0.13054	0.11632	not_significant
NonTargeting_356	1	0.73397	0.73517	0.999995	483	0	0.32292	0.26603	0.26673	0.890564	310	1	0.32292	0.890564	enriched	0.32292	0.26603	not_significant
SLC22A2	6	0.73479	0.75554	0.999995	484	1	0.23334	0.16807	0.32116	0.890564	219	3	0.23334	0.890564	enriched	0.23334	0.16807	not_significant
SLC6A14	6	0.73684	0.75692	0.999995	485	1	0.27687	0.26752	0.42686	0.890564	312	2	0.27687	0.890564	enriched	0.27687	0.26752	not_significant
NonTargeting_141	1	0.73741	0.73876	0.999995	486	0	0.31938	0.26259	0.26277	0.890564	308	1	0.31938	0.890564	enriched	0.31938	0.26259	not_significant
NonTargeting_111	1	0.74017	0.74162	0.999995	487	0	0.33541	0.25983	0.25997	0.890564	304	1	0.33541	0.890564	enriched	0.33541	0.25983	not_significant
NonTargeting_307	1	0.74052	0.74193	0.999995	488	0	0.33162	0.25948	0.25965	0.890564	303	1	0.33162	0.890564	enriched	0.33162	0.25948	not_significant
